0:0	Account: kaiba3	 Name: Vabsdw	 Level: 81	 IP Address: 171.255.43.124 : 44677
16:37	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 96	 IP Address: 183.81.86.145 : 51895
16:37	Account: hoangminh89	 Name: MiMiMi	 Level: 82	 IP Address: 183.80.206.226 : 61772
16:39	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 95	 IP Address: 183.81.86.145 : 51915
16:40	Account: thangvl10	 Name: 10HáaCaCa	 Level: 96	 IP Address: 183.81.86.145 : 51934
16:44	Account: sangtpbrvt1	 Name: SangTp111	 Level: 87	 IP Address: 14.191.187.22 : 49803
16:52	Account: luukt55	 Name: NgoalongCB	 Level: 88	 IP Address: 123.25.218.214 : 52767
16:52	Account: luukt52	 Name: NgoalongTN	 Level: 87	 IP Address: 123.25.218.214 : 52780
16:53	Account: sangtpbrvt2	 Name: SangTp222	 Level: 88	 IP Address: 14.191.187.22 : 49830
16:54	Account: vubluish	 Name: truongchannhan	 Level: 81	 IP Address: 42.118.79.119 : 30213
16:55	Account: vubluish1	 Name: vipngamy	 Level: 81	 IP Address: 42.118.79.119 : 23852
16:57	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 52846
17:4	Account: hoangminh7989	 Name: TamQuang	 Level: 1	 IP Address: 183.80.206.226 : 62588
17:5	Account: sangtpbrvt3	 Name: SangTp333	 Level: 88	 IP Address: 14.191.187.22 : 49857
17:8	Account: sarin1990	 Name: DocDep	 Level: 82	 IP Address: 27.69.147.127 : 53619
17:9	Account: sarin2	 Name: DocXinh12	 Level: 81	 IP Address: 27.69.147.127 : 20295
17:10	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 53636
17:10	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 27.69.147.127 : 53638
17:10	Account: sangtpbrvt4	 Name: SangTp444	 Level: 88	 IP Address: 14.191.187.22 : 49864
17:13	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 27.69.147.127 : 53681
17:19	Account: sarin2	 Name: DocXinh12	 Level: 81	 IP Address: 27.69.147.127 : 53728
17:19	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 27.69.147.127 : 53731
17:20	Account: sangtpbrvt6	 Name: SangTp666	 Level: 87	 IP Address: 14.191.187.22 : 49879
17:22	Account: bihulk001	 Name: gflkjger	 Level: 80	 IP Address: 42.115.143.113 : 7501
17:22	Account: bihulk001	 Name: D©nÙ¡nÙC­ípÙ06	 Level: 81	 IP Address: 42.115.143.113 : 32994
17:24	Account: ribi02	 Name: RIBI02	 Level: 95	 IP Address: 1.54.47.160 : 55097
17:24	Account: ribi06	 Name: 000001	 Level: 80	 IP Address: 1.54.47.160 : 55099
17:27	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 36458
17:28	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 27.69.147.127 : 53783
17:29	Account: pmp999	 Name: MoneyBoiz3	 Level: 80	 IP Address: 116.103.122.146 : 50420
17:30	Account: pmp999	 Name: MoneyBoizzz4	 Level: 80	 IP Address: 116.103.122.146 : 50422
17:39	Account: dxidau	 Name: BuonKhongEm	 Level: 87	 IP Address: 116.99.237.65 : 49203
17:40	Account: haivlc2	 Name: Cavalino	 Level: 80	 IP Address: 27.3.48.204 : 4246
17:41	Account: haivlc1	 Name: Violet	 Level: 80	 IP Address: 27.3.48.204 : 32954
17:42	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 27.69.147.127 : 53870
17:43	Account: haivlc3	 Name: TN18Ng¸o	 Level: 1	 IP Address: 27.3.48.204 : 48981
17:46	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 53904
17:49	Account: vunguyen1985	 Name: binbin3	 Level: 80	 IP Address: 171.249.149.154 : 49224
17:51	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 35422
17:52	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 16114
17:52	Account: haivlc2	 Name: Sniper	 Level: 80	 IP Address: 27.3.48.204 : 21379
17:53	Account: haivlc1	 Name: Violet	 Level: 80	 IP Address: 27.3.48.204 : 19236
17:53	Account: longyen011	 Name: MrÙLong	 Level: 85	 IP Address: 14.187.184.92 : 49206
17:55	Account: longyen010	 Name: BXÙLong	 Level: 91	 IP Address: 14.187.184.92 : 49212
18:0	Account: longyen010	 Name: BXÙLong	 Level: 91	 IP Address: 14.187.184.92 : 49225
18:2	Account: levannguyen194	 Name: TienNuGianTran	 Level: 1	 IP Address: 171.225.3.165 : 1048
18:3	Account: longyen019	 Name: HTÙVip	 Level: 81	 IP Address: 14.187.184.92 : 49230
18:3	Account: sarin3	 Name: DocXinh16	 Level: 80	 IP Address: 27.69.147.127 : 54007
18:3	Account: longyen018	 Name: HTÙVip1	 Level: 81	 IP Address: 14.187.184.92 : 49233
18:3	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 27.69.147.127 : 54011
18:4	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 54016
18:4	Account: sarin3	 Name: DocXinh16	 Level: 80	 IP Address: 27.69.147.127 : 54020
18:6	Account: longyen017	 Name: HTÙVip2	 Level: 81	 IP Address: 14.187.184.92 : 49238
18:8	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 54010
18:8	Account: luukt52	 Name: NgoalongTN	 Level: 87	 IP Address: 123.25.218.214 : 54015
18:8	Account: luukt54	 Name: NgoalongNM	 Level: 87	 IP Address: 123.25.218.214 : 54033
18:9	Account: luukt55	 Name: NgoalongCB	 Level: 88	 IP Address: 123.25.218.214 : 54045
18:10	Account: luukt56	 Name: NgoalongND	 Level: 91	 IP Address: 123.25.218.214 : 54054
18:10	Account: haivlc1	 Name: Violet	 Level: 80	 IP Address: 27.3.48.204 : 47269
18:10	Account: haivlc3	 Name: TN18Ng¸o	 Level: 80	 IP Address: 27.3.48.204 : 47284
18:11	Account: longyen016	 Name: HTÙVip3	 Level: 81	 IP Address: 14.187.184.92 : 49246
18:11	Account: haivlc2	 Name: Cavalino	 Level: 80	 IP Address: 27.3.48.204 : 55232
18:28	Account: luukt56	 Name: NgoalongND	 Level: 91	 IP Address: 123.25.218.214 : 54323
18:30	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 91	 IP Address: 171.245.86.191 : 22301
18:30	Account: haivlc3	 Name: TN18Ng¸o	 Level: 80	 IP Address: 27.3.48.204 : 57963
18:31	Account: haivlc2	 Name: Sniper	 Level: 80	 IP Address: 27.3.48.204 : 18692
18:32	Account: hieuham1997	 Name: QuanÙV©nÙTr­êng	 Level: 86	 IP Address: 171.245.86.191 : 22303
18:32	Account: thonhi	 Name: TiPhanThiet	 Level: 85	 IP Address: 42.116.77.180 : 3335
18:33	Account: thonhi3	 Name: ChuPhanThiet	 Level: 85	 IP Address: 42.116.77.180 : 12198
18:33	Account: thonhi1	 Name: NhiPhanThiet	 Level: 83	 IP Address: 42.116.77.180 : 42046
18:33	Account: thonhi6	 Name: MoiTapChoi	 Level: 83	 IP Address: 42.116.77.180 : 61561
18:33	Account: thonhi2	 Name: OngNoiMay	 Level: 83	 IP Address: 42.116.77.180 : 7459
18:34	Account: vunguyen1986	 Name: 5555555	 Level: 81	 IP Address: 171.249.149.154 : 49229
18:35	Account: haivlc1	 Name: HaiVL001	 Level: 1	 IP Address: 27.3.48.204 : 24819
18:36	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 58.187.67.213 : 17545
18:37	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 91	 IP Address: 171.245.86.191 : 22323
18:37	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 89	 IP Address: 113.176.244.142 : 52633
18:37	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 90	 IP Address: 117.1.61.19 : 1048
18:38	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 91	 IP Address: 113.176.244.142 : 52641
18:38	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 87	 IP Address: 113.176.244.142 : 52642
18:39	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 87	 IP Address: 117.1.61.19 : 9855
18:43	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 87	 IP Address: 117.1.61.19 : 1076
18:44	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 88	 IP Address: 117.1.61.19 : 9865
18:44	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 87	 IP Address: 117.1.61.19 : 9867
18:44	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 87	 IP Address: 117.1.61.19 : 9869
18:50	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 90	 IP Address: 58.187.67.213 : 7369
18:51	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 90	 IP Address: 58.187.67.213 : 13543
18:52	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 91	 IP Address: 116.108.185.216 : 49774
18:53	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 91	 IP Address: 116.108.185.216 : 49797
18:55	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 80	 IP Address: 116.108.185.216 : 49811
19:2	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 33396
19:6	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 54913
19:7	Account: luukt53	 Name: NgoalongVD	 Level: 108	 IP Address: 123.25.218.214 : 54936
19:7	Account: longyen010	 Name: BXÙLong	 Level: 91	 IP Address: 14.187.184.92 : 49314
19:11	Account: banhang1	 Name: 0988207491t	 Level: 1	 IP Address: 58.187.67.213 : 35580
19:13	Account: luukt53	 Name: NgoalongVD	 Level: 108	 IP Address: 115.75.51.168 : 55037
19:13	Account: luukt53	 Name: NgoalongVD	 Level: 108	 IP Address: 115.75.51.168 : 55046
19:13	Account: huy1713	 Name: SONGOKU	 Level: 80	 IP Address: 116.108.185.216 : 50084
19:14	Account: huy1713	 Name: DocXuyenTim	 Level: 80	 IP Address: 116.108.185.216 : 50087
19:15	Account: huy1714	 Name: EventGirl	 Level: 81	 IP Address: 116.108.185.216 : 50092
19:17	Account: huy100	 Name: eventgirl3	 Level: 80	 IP Address: 116.108.185.216 : 50097
19:19	Account: huy1715	 Name: eventgirl2	 Level: 81	 IP Address: 116.108.185.216 : 50110
19:20	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 92	 IP Address: 171.245.86.191 : 49160
19:22	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 100	 IP Address: 27.79.43.143 : 59804
19:24	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 80	 IP Address: 116.108.185.216 : 50125
19:25	Account: luukt55	 Name: NgoalongCB	 Level: 88	 IP Address: 115.75.51.168 : 55232
19:30	Account: vunguyen1983	 Name: MrCuBin	 Level: 80	 IP Address: 171.249.149.154 : 49237
19:31	Account: haivlc1	 Name: Emilyyy	 Level: 80	 IP Address: 27.3.48.204 : 65400
19:32	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 90	 IP Address: 58.187.67.213 : 45777
19:32	Account: haivlc4	 Name: CµyTiÒn01	 Level: 1	 IP Address: 27.3.48.204 : 5914
19:35	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 59840
19:37	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 99	 IP Address: 113.161.186.65 : 2007
19:38	Account: haivlc2	 Name: Cavalino	 Level: 80	 IP Address: 27.3.48.204 : 11818
19:41	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 59855
19:41	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 27.79.43.143 : 59857
19:45	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 113.161.186.65 : 2058
19:45	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 107	 IP Address: 123.25.218.214 : 39027
19:47	Account: qwqwqw3	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.252.21.117 : 58056
19:49	Account: nonhanty	 Name: TÇnÙH¹oÙMiªn	 Level: 85	 IP Address: 113.165.166.236 : 2084
19:50	Account: xebmt01	 Name: Sanbox1	 Level: 81	 IP Address: 27.79.43.143 : 59877
19:51	Account: xebmt02	 Name: sanbox02	 Level: 81	 IP Address: 27.79.43.143 : 59881
19:51	Account: xebmt03	 Name: Sanbox3	 Level: 81	 IP Address: 27.79.43.143 : 59883
19:51	Account: xebmt04	 Name: sanbox4	 Level: 81	 IP Address: 27.79.43.143 : 59885
19:51	Account: xebmt05	 Name: sanbox5	 Level: 81	 IP Address: 27.79.43.143 : 59887
19:52	Account: xebmt06	 Name: Sanboxx5	 Level: 81	 IP Address: 27.79.43.143 : 59889
19:53	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 59894
19:54	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 107	 IP Address: 123.25.218.214 : 39070
19:55	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49271
19:55	Account: thaocanh113	 Name: ThienÙNha	 Level: 91	 IP Address: 117.4.153.2 : 49273
19:56	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 14.176.211.31 : 54599
19:57	Account: haivl1	 Name: B¹ch§Þnh	 Level: 1	 IP Address: 27.3.48.204 : 48710
19:59	Account: haivl2	 Name: HoaR¬i	 Level: 1	 IP Address: 27.3.48.204 : 34109
20:0	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 91	 IP Address: 117.4.153.2 : 49283
20:3	Account: haivl3	 Name: ThËpThµnh	 Level: 1	 IP Address: 27.3.48.204 : 51468
20:5	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 90	 IP Address: 117.4.153.2 : 49291
20:5	Account: thonhi3	 Name: ChuPhanThiet	 Level: 85	 IP Address: 42.116.77.180 : 53903
20:6	Account: thonhi6	 Name: MoiTapChoi	 Level: 83	 IP Address: 42.116.77.180 : 40974
20:8	Account: haivl4	 Name: ¸§LA§KLA	 Level: 1	 IP Address: 27.3.48.204 : 45767
20:8	Account: haivl4	 Name: BÐXinh	 Level: 1	 IP Address: 27.3.48.204 : 48715
20:9	Account: thonhi3	 Name: ChuPhanThiet	 Level: 85	 IP Address: 42.116.77.180 : 41757
20:9	Account: thonhi6	 Name: MoiTapChoi	 Level: 83	 IP Address: 42.116.77.180 : 28466
20:9	Account: thaocanh118	 Name: HµngÙChÞÙNh·	 Level: 80	 IP Address: 117.4.153.2 : 49297
20:13	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 99	 IP Address: 117.4.153.2 : 49304
20:14	Account: luukt52	 Name: NgoalongTN	 Level: 87	 IP Address: 115.75.51.168 : 55986
20:14	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 115.75.51.168 : 56004
20:14	Account: minhtrand6	 Name: BÐÙMóp	 Level: 100	 IP Address: 42.117.100.219 : 49523
20:16	Account: luukt54	 Name: NgoalongNM	 Level: 87	 IP Address: 115.75.51.168 : 56039
20:18	Account: vunguyen1984	 Name: BinBin	 Level: 81	 IP Address: 171.249.149.154 : 49241
20:19	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 100	 IP Address: 42.117.100.219 : 49574
20:20	Account: thanh02468	 Name: Long123	 Level: 1	 IP Address: 112.197.177.227 : 49269
20:20	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 100	 IP Address: 42.117.100.219 : 49618
20:21	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 42.117.100.219 : 49620
20:21	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 90	 IP Address: 117.4.153.2 : 49316
20:21	Account: thonhi6	 Name: MoiTapChoi	 Level: 83	 IP Address: 42.116.77.180 : 43464
20:22	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 42.117.100.219 : 49624
20:22	Account: minhtrand20	 Name: 332131321	 Level: 1	 IP Address: 42.117.100.219 : 49630
20:23	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 49701
20:24	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 59947
20:24	Account: luukt56	 Name: NgoalongND	 Level: 91	 IP Address: 115.75.51.168 : 56163
20:27	Account: thonhi3	 Name: ChuPhanThiet	 Level: 85	 IP Address: 42.116.77.180 : 23121
20:29	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 49712
20:29	Account: anlonnhe	 Name: Kvedoc	 Level: 81	 IP Address: 14.189.74.152 : 1074
20:29	Account: xebmt1	 Name: san1111	 Level: 1	 IP Address: 27.79.43.143 : 59956
20:29	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 42.117.100.219 : 49686
20:31	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 42.117.100.219 : 49696
20:31	Account: taodeohieu	 Name: ConLonDe1	 Level: 81	 IP Address: 14.189.74.152 : 1093
20:33	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 42.117.100.219 : 49711
20:34	Account: quocbaobp1	 Name: ®«ccoc	 Level: 81	 IP Address: 123.25.218.214 : 39147
20:34	Account: bunia91	 Name: ThieuLamCui	 Level: 82	 IP Address: 14.176.231.41 : 16129
20:35	Account: anhyeuem	 Name: TaoDocLam	 Level: 81	 IP Address: 14.189.74.152 : 1109
20:36	Account: anhyeuem	 Name: NHulon	 Level: 80	 IP Address: 14.189.74.152 : 1111
20:37	Account: hieuham1996	 Name: DanhÙHiÕuÙNguyÔn	 Level: 80	 IP Address: 171.245.86.191 : 22385
20:37	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 96	 IP Address: 171.245.86.191 : 22387
20:37	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 42.117.100.219 : 49726
20:39	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 49933
20:43	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 27.79.43.143 : 59976
20:43	Account: phamtungdhv2	 Name: ZzNgocCuxizZ	 Level: 88	 IP Address: 42.116.138.135 : 49994
20:44	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 91	 IP Address: 42.116.138.135 : 49996
20:45	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 88	 IP Address: 42.116.138.135 : 50001
20:48	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 86	 IP Address: 171.241.216.241 : 49166
20:49	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 83	 IP Address: 171.241.216.241 : 49252
20:49	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 42.117.100.219 : 49755
20:49	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 85	 IP Address: 171.241.216.241 : 49258
20:50	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 27.79.43.143 : 59986
20:51	Account: sangtpbrvt	 Name: SangTp	 Level: 98	 IP Address: 171.249.86.126 : 50036
20:54	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 89	 IP Address: 42.116.138.135 : 50020
20:57	Account: xebmt1	 Name: 2f2rf2rfr	 Level: 1	 IP Address: 27.79.43.143 : 59994
20:57	Account: mapdl1	 Name: §¹tÙMa	 Level: 86	 IP Address: 14.168.28.44 : 49175
20:57	Account: mapdl2	 Name: TiªnÙTö	 Level: 85	 IP Address: 14.168.28.44 : 49178
20:58	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 89	 IP Address: 14.168.28.44 : 49182
20:58	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 60001
20:58	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 101	 IP Address: 14.168.28.44 : 49187
21:0	Account: dm0010	 Name: CL0001	 Level: 82	 IP Address: 14.168.28.44 : 49197
21:1	Account: kingvl4	 Name: HDÙbuff	 Level: 83	 IP Address: 58.187.67.213 : 13850
21:3	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 96	 IP Address: 116.99.167.107 : 51131
21:3	Account: kaiba1	 Name: ÙAÙTònÙ	 Level: 97	 IP Address: 171.254.135.211 : 24224
21:4	Account: kaiba3	 Name: Vabsdw	 Level: 81	 IP Address: 171.254.135.211 : 49553
21:5	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 116.108.185.216 : 50651
21:6	Account: kingvl4	 Name: HDÙbuff	 Level: 83	 IP Address: 58.187.67.213 : 18174
21:6	Account: sangtpbrvt	 Name: SangTp	 Level: 100	 IP Address: 171.249.86.126 : 50124
21:8	Account: qwqwqw	 Name: Tr¶ÙGãpÙ9x	 Level: 82	 IP Address: 171.252.21.117 : 49417
21:9	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 116.108.185.216 : 50887
21:9	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 116.108.185.216 : 50891
21:10	Account: qwqwqw1	 Name: CLGTÙmÑ	 Level: 82	 IP Address: 171.252.21.117 : 49429
21:10	Account: haivlc2	 Name: Cavalino	 Level: 80	 IP Address: 27.3.48.204 : 8141
21:10	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 42.117.100.219 : 49818
21:10	Account: qwqwqw2	 Name: §©mÙDaÙLµÙG×	 Level: 82	 IP Address: 171.252.21.117 : 49435
21:11	Account: asdzxcdsa1	 Name: LinhÙNhi	 Level: 84	 IP Address: 171.252.21.117 : 49444
21:11	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 116.108.185.216 : 50899
21:11	Account: asdzxcdsa	 Name: ThÈmÙV¹nÙTam	 Level: 83	 IP Address: 171.252.21.117 : 49449
21:11	Account: asdzxcdsa	 Name: ThÈmÙV¹nÙTamÙ	 Level: 89	 IP Address: 171.252.21.117 : 49451
21:11	Account: kaiba2	 Name: Achiasn	 Level: 81	 IP Address: 171.254.135.211 : 14518
21:12	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 116.108.185.216 : 50904
21:12	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 116.108.185.216 : 50906
21:12	Account: qwqwqw3	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.252.21.117 : 49462
21:12	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 116.108.185.216 : 50908
21:14	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 116.108.185.216 : 50919
21:14	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 116.108.185.216 : 50928
21:14	Account: vuongkaka	 Name: HeNiKen	 Level: 1	 IP Address: 113.176.174.83 : 61104
21:14	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 116.108.185.216 : 50950
21:16	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 96	 IP Address: 116.99.167.107 : 51153
21:16	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.81.86.145 : 52595
21:16	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 51155
21:18	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 116.108.185.216 : 50973
21:18	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.81.86.145 : 52615
21:19	Account: sangtpbrvt1	 Name: SangTp111	 Level: 87	 IP Address: 171.249.86.126 : 50158
21:19	Account: thangvl5	 Name: 5TLSuco	 Level: 98	 IP Address: 183.81.86.145 : 52620
21:19	Account: minhtrand6	 Name: BÐÙMóp	 Level: 100	 IP Address: 42.117.100.219 : 49852
21:25	Account: thangvl6	 Name: 6Vâ®ang	 Level: 96	 IP Address: 183.81.86.145 : 52651
21:25	Account: vuongkaka	 Name: HeNiKen	 Level: 80	 IP Address: 113.176.174.83 : 61428
21:26	Account: luukt53	 Name: NgoalongVD	 Level: 109	 IP Address: 115.75.51.168 : 57135
21:26	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 95	 IP Address: 183.81.86.145 : 52656
21:27	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 96	 IP Address: 183.81.86.145 : 52661
21:29	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 97	 IP Address: 116.108.185.216 : 51106
21:29	Account: huy1713	 Name: DocXuyenTim	 Level: 80	 IP Address: 116.108.185.216 : 51108
21:29	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 96	 IP Address: 183.81.86.145 : 52669
21:29	Account: vuongkaka1	 Name: ThienLucLong	 Level: 1	 IP Address: 113.176.174.83 : 61491
21:30	Account: huy1714	 Name: EventGirl	 Level: 81	 IP Address: 116.108.185.216 : 51113
21:30	Account: huy1715	 Name: eventgirl2	 Level: 81	 IP Address: 116.108.185.216 : 51115
21:31	Account: huy100	 Name: eventgirl3	 Level: 80	 IP Address: 116.108.185.216 : 51118
21:32	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 116.108.185.216 : 51120
21:37	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 1	 IP Address: 116.108.185.216 : 51132
21:42	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 95	 IP Address: 116.99.167.107 : 49175
21:43	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 95	 IP Address: 116.99.167.107 : 49177
21:43	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 96	 IP Address: 116.99.167.107 : 49179
21:43	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 96	 IP Address: 116.99.167.107 : 49181
21:43	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 96	 IP Address: 116.99.167.107 : 49183
21:43	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 95	 IP Address: 116.99.167.107 : 49186
21:45	Account: thangvl5	 Name: 5TLSuco	 Level: 99	 IP Address: 183.81.86.145 : 52755
21:45	Account: thangvl6	 Name: 6Vâ®ang	 Level: 96	 IP Address: 183.81.86.145 : 52759
21:45	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 95	 IP Address: 183.81.86.145 : 52763
21:45	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 96	 IP Address: 183.81.86.145 : 52767
21:45	Account: thangvl10	 Name: 10HáaCaCa	 Level: 96	 IP Address: 183.81.86.145 : 52771
21:46	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 96	 IP Address: 183.81.86.145 : 52783
21:49	Account: huy1715	 Name: §ÖÙ¡nÙMµy	 Level: 80	 IP Address: 116.108.185.216 : 51260
