0:1	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 118.71.192.99 : 25857
13:41	Account: sangtpbrvt8	 Name: SangTpZZZ	 Level: 80	 IP Address: 113.174.82.17 : 49824
13:41	Account: vunguyen1985	 Name: BinBin1	 Level: 80	 IP Address: 27.75.46.206 : 54761
13:41	Account: vunguyen1985	 Name: binbin3	 Level: 81	 IP Address: 27.75.46.206 : 54828
13:41	Account: sangtpbrvt9	 Name: SangTpqqq	 Level: 80	 IP Address: 113.174.82.17 : 49826
13:41	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 50461
13:42	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 53617
13:43	Account: sangtpbrvt9	 Name: money10	 Level: 87	 IP Address: 113.174.82.17 : 49829
13:43	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 99	 IP Address: 42.118.58.118 : 53619
13:44	Account: sangtpbrvt9	 Name: dfgdgdge	 Level: 80	 IP Address: 113.174.82.17 : 49832
13:47	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 53621
13:47	Account: nam92hd8	 Name: Gi÷ÙR¸cÙNo2	 Level: 81	 IP Address: 27.73.192.221 : 33853
13:51	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 49835
13:52	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 100	 IP Address: 42.118.58.118 : 53623
13:53	Account: sangtpbrvt11	 Name: money2	 Level: 88	 IP Address: 113.174.82.17 : 49838
13:54	Account: sangtpbrvt12	 Name: money3	 Level: 87	 IP Address: 113.174.82.17 : 49840
13:55	Account: sangtpbrvt13	 Name: sdfsdfsdfsdf	 Level: 80	 IP Address: 113.174.82.17 : 49845
13:56	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 53625
13:56	Account: sangtpbrvt13	 Name: money5	 Level: 81	 IP Address: 113.174.82.17 : 49847
13:57	Account: sangtpbrvt15	 Name: money7	 Level: 86	 IP Address: 113.174.82.17 : 49850
13:58	Account: sangtpbrvt15	 Name: asaafwerwer	 Level: 80	 IP Address: 113.174.82.17 : 49852
13:58	Account: sangtpbrvt9	 Name: dfgdgdge	 Level: 80	 IP Address: 113.174.82.17 : 49854
14:1	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 97	 IP Address: 113.161.186.65 : 49757
14:5	Account: nam92hd9	 Name: Gi÷ÙR¸cÙNo3	 Level: 81	 IP Address: 27.73.192.221 : 34005
14:6	Account: thien01	 Name: GiangÙHåÙB¶oÙKª	 Level: 80	 IP Address: 1.53.53.54 : 44471
14:8	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 111	 IP Address: 42.118.58.118 : 53627
14:18	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 97	 IP Address: 113.165.166.236 : 49794
14:18	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 111	 IP Address: 42.118.58.118 : 53832
14:18	Account: luukt55	 Name: NgoalongCB	 Level: 99	 IP Address: 123.25.218.214 : 52377
14:18	Account: luukt53	 Name: NgoalongVD	 Level: 127	 IP Address: 123.25.218.214 : 52378
14:18	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 100	 IP Address: 42.118.58.118 : 53834
14:18	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 53833
14:18	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 53835
14:18	Account: luukt52	 Name: NgoalongTN	 Level: 95	 IP Address: 123.25.218.214 : 52379
14:18	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 99	 IP Address: 42.118.58.118 : 53836
14:18	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 53837
14:18	Account: phamtungdhv2	 Name: ZzNgocCuxizZ	 Level: 91	 IP Address: 42.113.95.215 : 51356
14:18	Account: phamtungdhv5	 Name: ZzThaiSonzZ	 Level: 92	 IP Address: 42.113.95.215 : 51357
14:18	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 101	 IP Address: 183.80.160.143 : 52857
14:18	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 102	 IP Address: 171.241.118.130 : 54274
14:18	Account: ctcshxt5	 Name: CTCÙTiÒnÙ05	 Level: 88	 IP Address: 113.189.120.183 : 51585
14:18	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 85	 IP Address: 183.80.160.143 : 52859
14:18	Account: vunguyen1984	 Name: BinBin	 Level: 91	 IP Address: 27.75.46.206 : 55732
14:18	Account: ctcshxt6	 Name: CTCÙTiÒnÙ06	 Level: 88	 IP Address: 113.189.120.183 : 51586
14:18	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 100	 IP Address: 171.241.118.130 : 54276
14:18	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 102	 IP Address: 171.241.118.130 : 43985
14:18	Account: vunguyen1987	 Name: 22222222	 Level: 89	 IP Address: 27.75.46.206 : 55737
14:18	Account: 85vunguyen	 Name: NgocNgoc	 Level: 80	 IP Address: 27.75.46.206 : 55735
14:18	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 99	 IP Address: 113.189.120.183 : 49677
14:18	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 111	 IP Address: 171.241.118.130 : 54278
14:18	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 98	 IP Address: 171.241.118.130 : 43987
14:18	Account: vunguyen1989	 Name: khongbietten	 Level: 99	 IP Address: 27.75.46.206 : 55738
14:18	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 98	 IP Address: 113.189.120.183 : 49678
14:18	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 104	 IP Address: 183.80.160.143 : 52858
14:18	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 52855
14:18	Account: luukt54	 Name: NgoalongNM	 Level: 110	 IP Address: 123.25.218.214 : 52384
14:18	Account: vunguyen1988	 Name: 111111111	 Level: 101	 IP Address: 27.75.46.206 : 55739
14:18	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 98	 IP Address: 113.189.120.183 : 49679
14:18	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 103	 IP Address: 113.189.120.183 : 49680
14:18	Account: vunguyen1985	 Name: binbin3	 Level: 81	 IP Address: 27.75.46.206 : 55740
14:18	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.189.88.35 : 63223
14:18	Account: ctcshxt1	 Name: CTCÙTiÒnÙ01	 Level: 88	 IP Address: 113.189.120.183 : 51589
14:18	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 98	 IP Address: 113.189.120.183 : 49681
14:18	Account: timlaivohien	 Name: EyeSmile	 Level: 97	 IP Address: 14.233.97.112 : 51681
14:18	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 52856
14:18	Account: ctcshxt3	 Name: CTCÙTiÒnÙ03	 Level: 85	 IP Address: 113.189.120.183 : 51592
14:18	Account: timlaivohien1	 Name: EyeSmile2	 Level: 91	 IP Address: 14.233.97.112 : 51713
14:18	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 104	 IP Address: 183.80.160.143 : 52860
14:18	Account: ctcshxt4	 Name: CTCÙTiÒnÙ04	 Level: 87	 IP Address: 113.189.120.183 : 51593
14:18	Account: ctcshxt2	 Name: CTCÙTiÒnÙ02	 Level: 86	 IP Address: 113.189.120.183 : 51594
14:18	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 104	 IP Address: 113.189.120.183 : 49683
14:18	Account: timlaivohien3	 Name: EyeSmile7	 Level: 88	 IP Address: 14.233.97.112 : 52065
14:18	Account: timlaivohien2	 Name: EyeSmile6	 Level: 90	 IP Address: 14.233.97.112 : 52129
14:18	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 95	 IP Address: 42.113.95.215 : 51361
14:18	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 101	 IP Address: 42.113.95.215 : 51362
14:18	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 91	 IP Address: 42.113.95.215 : 51363
14:18	Account: luukt56	 Name: NgoalongND	 Level: 96	 IP Address: 123.25.218.214 : 52386
14:22	Account: hoalangkimtu	 Name: CuongNguyen	 Level: 80	 IP Address: 171.233.97.241 : 49736
14:23	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 93	 IP Address: 42.113.95.215 : 51384
14:26	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 98	 IP Address: 27.73.192.221 : 34105
14:27	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 99	 IP Address: 27.73.192.221 : 1080
14:27	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 100	 IP Address: 27.73.192.221 : 1082
14:27	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 99	 IP Address: 27.73.192.221 : 34111
14:28	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 100	 IP Address: 27.73.192.221 : 1088
14:28	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 112	 IP Address: 27.73.192.221 : 1090
14:30	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 116.110.119.64 : 49181
14:30	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 56322
14:31	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 116.110.119.64 : 56547
14:31	Account: sarin1	 Name: DocXinh10	 Level: 81	 IP Address: 116.110.119.64 : 49256
14:31	Account: sarin1	 Name: DocXinh11	 Level: 81	 IP Address: 116.110.119.64 : 49258
14:38	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 49348
14:49	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 49398
14:56	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 50340
14:57	Account: sangtpbrvt	 Name: SangTp	 Level: 120	 IP Address: 113.174.82.17 : 49922
14:57	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 103	 IP Address: 117.4.153.2 : 50190
14:59	Account: sangtpbrvt	 Name: SangTp	 Level: 120	 IP Address: 113.174.82.17 : 49941
15:0	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 49716
15:1	Account: sarin2	 Name: DocXinh13	 Level: 82	 IP Address: 116.110.119.64 : 49607
15:3	Account: sangtpbrvt1	 Name: SangTp111	 Level: 100	 IP Address: 113.174.82.17 : 49255
15:4	Account: minhtrand29	 Name: 321313111122	 Level: 80	 IP Address: 14.174.119.34 : 50393
15:4	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50396
15:5	Account: sangtpbrvt2	 Name: SangTp222	 Level: 99	 IP Address: 113.174.82.17 : 49314
15:6	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50402
15:7	Account: sangtpbrvt3	 Name: SangTp333	 Level: 93	 IP Address: 113.174.82.17 : 49378
15:8	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50749
15:8	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50751
15:9	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 14739
15:10	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 52895
15:12	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 57772
15:14	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50428
15:15	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 14.174.119.34 : 50430
15:16	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 50432
15:16	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 14.174.119.34 : 50434
15:16	Account: sangtpbrvt4	 Name: SangTp444	 Level: 93	 IP Address: 113.174.82.17 : 49669
15:17	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50759
15:17	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50760
15:18	Account: vubluish2	 Name: hoalongcaka	 Level: 88	 IP Address: 42.115.138.25 : 5965
15:18	Account: sangtpbrvt13	 Name: money5	 Level: 81	 IP Address: 113.174.82.17 : 49733
15:19	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50766
15:19	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50768
15:19	Account: vubluish	 Name: truongchannhan	 Level: 92	 IP Address: 42.115.138.25 : 25822
15:21	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 82	 IP Address: 27.73.149.169 : 14743
15:21	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50770
15:21	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 91	 IP Address: 27.73.149.169 : 14745
15:21	Account: sangtpbrvt11	 Name: money4	 Level: 82	 IP Address: 113.174.82.17 : 49847
15:24	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 116.110.119.64 : 49830
15:25	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50775
15:25	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50776
15:26	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 29166
15:30	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50779
15:30	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50780
15:31	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50474
15:31	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50476
15:32	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 50478
15:32	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 50480
15:32	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 50482
15:32	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50485
15:32	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 49889
15:32	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 50487
15:32	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 50489
15:32	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 50491
15:32	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 50493
15:32	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 50495
15:32	Account: huynhtrongtri17	 Name: MayMAn	 Level: 80	 IP Address: 42.118.58.118 : 53840
15:32	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50785
15:33	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 50497
15:33	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50787
15:33	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50499
15:34	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50791
15:34	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50794
15:34	Account: huynhtrongtri18	 Name: bandodepday	 Level: 1	 IP Address: 42.118.58.118 : 53842
15:35	Account: th117	 Name: ChøaÙ§åÙ01	 Level: 80	 IP Address: 117.4.153.2 : 50369
15:37	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 53845
15:38	Account: sarin3	 Name: DocXinh17	 Level: 84	 IP Address: 116.110.119.64 : 58548
15:39	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50799
15:39	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50800
15:44	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 50511
15:44	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.118.58.118 : 53849
15:44	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.118.58.118 : 53851
15:44	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 183.80.160.143 : 52929
15:45	Account: huynhtrongtri17	 Name: maumetumlum	 Level: 80	 IP Address: 42.118.58.118 : 53853
15:46	Account: huynhtrongtri17	 Name: bombobmbobmbmb	 Level: 80	 IP Address: 42.118.58.118 : 53855
15:47	Account: sangtpbrvt5	 Name: SangTp555	 Level: 96	 IP Address: 113.174.82.17 : 49959
15:48	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50805
15:48	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50806
15:49	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 50119
15:49	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.118.58.118 : 53857
15:49	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50811
15:49	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50813
15:49	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.118.58.118 : 53859
15:50	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 97	 IP Address: 113.165.166.236 : 49800
15:50	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50818
15:50	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50820
15:51	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 113.174.82.17 : 49962
15:53	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50825
15:53	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50827
15:53	Account: vunguyen1989	 Name: khongbietten	 Level: 99	 IP Address: 27.75.46.206 : 57319
15:56	Account: sangtpbrvt9	 Name: money10	 Level: 87	 IP Address: 113.174.82.17 : 49967
15:57	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 112	 IP Address: 42.118.58.118 : 53861
15:59	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 58822
15:59	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 50545
15:59	Account: ctcshxt1	 Name: hangve	 Level: 80	 IP Address: 113.189.120.183 : 51600
15:59	Account: sarin4	 Name: DocXinh18	 Level: 81	 IP Address: 116.110.119.64 : 58407
16:0	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 113.189.120.183 : 51602
16:3	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50834
16:3	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50835
16:4	Account: ctcshxt1	 Name: CTCÙTiÒnÙ01	 Level: 88	 IP Address: 113.189.120.183 : 51606
16:5	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50839
16:5	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50841
16:7	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.80.4.211 : 30407
16:9	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 50386
16:9	Account: sarin4	 Name: DocXinh19	 Level: 84	 IP Address: 116.110.119.64 : 59358
16:10	Account: sarin4	 Name: DocXinh18	 Level: 81	 IP Address: 116.110.119.64 : 58494
16:12	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50847
16:12	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50849
16:12	Account: sarin4	 Name: DocXinh19	 Level: 84	 IP Address: 116.110.119.64 : 60036
16:15	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50858
16:15	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50857
16:16	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50860
16:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50862
16:25	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50864
16:28	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50868
16:28	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50870
16:29	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 49160
16:29	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50873
16:29	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50874
16:31	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.231.162.148 : 49168
16:32	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50879
16:32	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50881
16:33	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 49170
16:33	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50886
16:33	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50888
16:34	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50893
16:34	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50895
16:34	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 171.231.162.148 : 49172
16:35	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 171.231.162.148 : 49174
16:35	Account: thoakhungs2	 Name: Hanghot	 Level: 80	 IP Address: 171.231.162.148 : 49176
16:35	Account: thoakhungs3	 Name: HiepDam	 Level: 80	 IP Address: 171.231.162.148 : 49178
16:36	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 49180
16:36	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 49185
16:36	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49187
16:37	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 105	 IP Address: 171.231.162.148 : 49189
16:37	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50900
16:37	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 49191
16:37	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50902
16:38	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50857
16:38	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.231.162.148 : 49194
16:38	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50859
16:38	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 14.174.119.34 : 50861
16:38	Account: minhtrand15	 Name: 3132131	 Level: 80	 IP Address: 14.174.119.34 : 50863
16:38	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 49999
16:38	Account: minhtrand15	 Name: 311323444	 Level: 80	 IP Address: 14.174.119.34 : 50865
16:38	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 49196
16:39	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49198
16:40	Account: minhtrand15	 Name: 311323444	 Level: 80	 IP Address: 14.174.119.34 : 50877
16:40	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50879
16:41	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50909
16:41	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 49200
16:41	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50911
16:41	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 103	 IP Address: 117.4.153.2 : 50675
16:42	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 105	 IP Address: 171.231.162.148 : 49202
16:42	Account: sangtpbrvt12	 Name: money3	 Level: 87	 IP Address: 113.174.82.17 : 50003
16:45	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50914
16:45	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50915
16:45	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 50006
16:46	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50922
16:46	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50923
16:46	Account: sangtpbrvt14	 Name: money6	 Level: 87	 IP Address: 113.174.82.17 : 50009
16:47	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50926
16:47	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50927
16:51	Account: th117	 Name: ChøaÙ§åÙ01	 Level: 80	 IP Address: 117.4.153.2 : 50695
16:51	Account: th113	 Name: L·oÙ§¹i	 Level: 80	 IP Address: 117.4.153.2 : 50697
16:55	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 106	 IP Address: 117.4.153.2 : 50706
16:56	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 50941
16:57	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50930
