0:2	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51432
19:12	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 105	 IP Address: 118.71.198.28 : 57144
19:12	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52340
19:12	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52342
19:13	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 118.71.198.28 : 65382
19:16	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 28694
19:16	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52348
19:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52350
19:17	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 14664
19:18	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52355
19:18	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52357
19:22	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 120	 IP Address: 118.71.198.28 : 17246
19:22	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 37214
19:24	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 120	 IP Address: 118.71.198.28 : 54504
19:25	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 120	 IP Address: 118.71.198.28 : 12068
19:25	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 62283
19:26	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 39050
19:26	Account: kingvl4	 Name: HDÙbuff	 Level: 93	 IP Address: 118.71.198.28 : 48345
19:26	Account: thangvl6	 Name: 6Vâ®ang	 Level: 101	 IP Address: 183.80.4.211 : 39060
19:26	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 39065
19:26	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 116	 IP Address: 118.71.198.28 : 24165
19:26	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 101	 IP Address: 183.80.4.211 : 39069
19:27	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 100	 IP Address: 118.71.198.28 : 62293
19:27	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 39077
19:27	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 105	 IP Address: 118.71.198.28 : 45998
19:27	Account: thangvl10	 Name: 10HáaCaCa	 Level: 102	 IP Address: 183.80.4.211 : 39080
19:28	Account: vunguyen1988	 Name: 111111111	 Level: 102	 IP Address: 27.75.46.206 : 52606
19:29	Account: tranhoangcham	 Name: KeVoDanh	 Level: 96	 IP Address: 14.240.136.124 : 1325
19:30	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 123.25.218.214 : 62063
19:31	Account: luukt53	 Name: NgoalongVD	 Level: 129	 IP Address: 123.25.218.214 : 54680
19:31	Account: tranhoangcham1	 Name: thbtthuytinh	 Level: 1	 IP Address: 14.240.136.124 : 1404
19:32	Account: sangtpbrvt6	 Name: werwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50236
19:33	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 39111
19:33	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 39116
19:34	Account: sangtpbrvt1	 Name: SangTp111	 Level: 101	 IP Address: 113.174.82.17 : 50238
19:35	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52363
19:35	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 123.25.218.214 : 52206
19:35	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52364
19:36	Account: luukt54	 Name: NgoalongNM	 Level: 112	 IP Address: 123.25.218.214 : 58297
19:36	Account: luukt52	 Name: NgoalongTN	 Level: 96	 IP Address: 123.25.218.214 : 56005
19:37	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52370
19:37	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 39136
19:37	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52371
19:38	Account: luukt54	 Name: NgoalongNM	 Level: 112	 IP Address: 123.25.218.214 : 59074
19:38	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 116	 IP Address: 27.73.130.218 : 49246
19:38	Account: luukt52	 Name: NgoalongTN	 Level: 96	 IP Address: 123.25.218.214 : 58502
19:38	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 39142
19:38	Account: kaiba1	 Name: ÙAÙTònÙ	 Level: 100	 IP Address: 171.254.137.104 : 41317
19:38	Account: luukt54	 Name: NgoalongNM	 Level: 112	 IP Address: 123.25.218.214 : 50687
19:39	Account: luukt51	 Name: NgoaLongTN	 Level: 95	 IP Address: 123.25.218.214 : 48920
19:40	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 123.25.218.214 : 55840
19:40	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 123.25.218.214 : 51606
19:41	Account: luukt54	 Name: NgoalongNM	 Level: 112	 IP Address: 123.25.218.214 : 48371
19:41	Account: luukt52	 Name: NgoalongTN	 Level: 96	 IP Address: 123.25.218.214 : 57244
19:41	Account: luukt51	 Name: NgoaLongTN	 Level: 95	 IP Address: 123.25.218.214 : 50616
19:42	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 123.25.218.214 : 61468
19:42	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 116	 IP Address: 27.73.130.218 : 15597
19:43	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52377
19:43	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52378
19:43	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 123.25.218.214 : 53011
19:43	Account: kaiba2	 Name: LuisLeoC©yMÝt	 Level: 87	 IP Address: 171.254.137.104 : 7076
19:43	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 123.25.218.214 : 57788
19:44	Account: luukt51	 Name: NgoaLongTN	 Level: 95	 IP Address: 123.25.218.214 : 54730
19:44	Account: luukt52	 Name: NgoalongTN	 Level: 96	 IP Address: 123.25.218.214 : 63338
19:44	Account: tranhoangcham	 Name: KeVoDanh	 Level: 96	 IP Address: 14.240.136.124 : 1583
19:44	Account: luukt54	 Name: NgoalongNM	 Level: 112	 IP Address: 123.25.218.214 : 50353
19:44	Account: luukt53	 Name: NgoalongVD	 Level: 129	 IP Address: 123.25.218.214 : 49895
19:47	Account: tranhoangcham	 Name: KeVoDanh	 Level: 96	 IP Address: 14.240.136.124 : 1841
19:51	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 116.110.119.64 : 49182
19:53	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 49203
19:56	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52383
19:56	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52385
19:56	Account: saluci	 Name: DocXinh5	 Level: 81	 IP Address: 116.110.119.64 : 24059
19:57	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 107	 IP Address: 171.231.162.148 : 49647
19:57	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52391
19:57	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52392
19:58	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 123.25.218.214 : 57899
19:59	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52396
19:59	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52397
20:0	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52400
20:0	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52401
20:4	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 39579
20:4	Account: thangvl6	 Name: 6Vâ®ang	 Level: 101	 IP Address: 183.80.4.211 : 39582
20:4	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 39587
20:5	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 101	 IP Address: 183.80.4.211 : 39590
20:5	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 39595
20:6	Account: thangvl10	 Name: 10HáaCaCa	 Level: 102	 IP Address: 183.80.4.211 : 39599
20:8	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52407
20:8	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52409
20:9	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 116.110.119.64 : 49537
20:9	Account: tranhoangcham1	 Name: thbtthuytinh	 Level: 80	 IP Address: 14.240.136.124 : 2326
20:11	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 103	 IP Address: 117.4.153.2 : 49350
20:14	Account: tranhoangchama	 Name: TLsando	 Level: 1	 IP Address: 14.240.136.124 : 2367
20:18	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52417
20:18	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52418
20:18	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 113.174.82.17 : 50255
20:21	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52423
20:21	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52425
20:22	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52430
20:22	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52431
20:22	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52434
20:27	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52439
20:27	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52440
20:30	Account: nghibgnh	 Name: Jx1ÙBGÙ	 Level: 1	 IP Address: 14.188.169.243 : 50161
20:30	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 22254
20:32	Account: sangtpbrvt	 Name: SangTp	 Level: 121	 IP Address: 113.174.82.17 : 50265
20:34	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52447
20:35	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52449
20:37	Account: sangtpbrvt	 Name: SangTp	 Level: 121	 IP Address: 113.174.82.17 : 50267
20:39	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 112	 IP Address: 27.73.128.31 : 38309
20:40	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 105	 IP Address: 118.71.198.28 : 8008
20:44	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52455
20:44	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52457
20:49	Account: sangtpbrvt6	 Name: werwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50274
20:50	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52467
20:50	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52466
20:51	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52473
20:51	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52474
20:52	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52479
20:52	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52481
20:53	Account: sangtpbrvt1	 Name: SangTp111	 Level: 101	 IP Address: 113.174.82.17 : 50276
20:54	Account: chudu07	 Name: sdfsdfsff	 Level: 1	 IP Address: 171.235.99.82 : 46863
20:55	Account: tranhoangcham1	 Name: Duonggia	 Level: 85	 IP Address: 14.240.136.124 : 3140
20:59	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 91	 IP Address: 27.73.130.218 : 15741
21:1	Account: sangtpbrvt	 Name: SangTp	 Level: 122	 IP Address: 113.174.82.17 : 50284
21:5	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 41461
21:5	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 41469
21:8	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52486
21:8	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52487
21:9	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52493
21:9	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52494
21:11	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52499
21:11	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52501
21:15	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52507
21:15	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52509
21:17	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52515
21:17	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52516
21:21	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52518
21:21	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52521
21:33	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52525
21:34	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 98	 IP Address: 27.73.128.31 : 2479
21:35	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 100	 IP Address: 27.73.128.31 : 38719
21:36	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 14.240.136.124 : 4137
21:36	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 101	 IP Address: 27.73.128.31 : 2488
21:37	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 100	 IP Address: 27.73.128.31 : 38723
21:37	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 101	 IP Address: 27.73.128.31 : 38725
21:38	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 101	 IP Address: 27.73.128.31 : 38727
21:39	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 112	 IP Address: 27.73.128.31 : 2500
21:41	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52528
21:43	Account: anhdaden1	 Name: OMGÙNANA	 Level: 1	 IP Address: 1.55.228.97 : 1243
21:45	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52531
21:46	Account: anhdaden2	 Name: OMGÙMANO	 Level: 1	 IP Address: 1.55.228.97 : 1255
21:47	Account: bomsin02	 Name: AdminSHXT	 Level: 80	 IP Address: 116.99.216.32 : 51514
21:49	Account: duycanh1	 Name: ThÝchÙPKÙ	 Level: 1	 IP Address: 125.214.58.50 : 23826
21:50	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52535
21:55	Account: duycanh2	 Name: ThÝchÙBoss	 Level: 1	 IP Address: 125.214.58.50 : 21542
21:57	Account: duycanh2	 Name: ThÝchÙBoss	 Level: 80	 IP Address: 125.214.58.50 : 26801
22:0	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 61135
22:2	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 120	 IP Address: 118.71.198.28 : 10865
22:2	Account: bomsin02	 Name: Nh·Ph­¬ng	 Level: 80	 IP Address: 116.99.216.32 : 51586
22:3	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 120	 IP Address: 118.71.198.28 : 44345
22:3	Account: kingvl4	 Name: HDÙbuff	 Level: 94	 IP Address: 118.71.198.28 : 10175
22:4	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 101	 IP Address: 118.71.198.28 : 24895
22:4	Account: banhang1	 Name: 1234566789	 Level: 94	 IP Address: 118.71.198.28 : 35138
22:4	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 105	 IP Address: 118.71.198.28 : 40488
22:7	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 115.75.51.168 : 57387
22:7	Account: chudu01	 Name: LaÙKimÙThóyÙVi	 Level: 1	 IP Address: 171.235.99.82 : 47647
22:8	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 116	 IP Address: 118.71.198.28 : 41080
22:8	Account: chudu02	 Name: LýÙThuÙThñy	 Level: 1	 IP Address: 171.235.99.82 : 47651
22:8	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 109	 IP Address: 171.231.162.148 : 49163
22:8	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 107	 IP Address: 171.231.162.148 : 49165
22:8	Account: chudu03	 Name: LýÙM¹cÙSÇu	 Level: 1	 IP Address: 171.235.99.82 : 47657
22:8	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 109	 IP Address: 171.231.162.148 : 49168
22:9	Account: bomsin02	 Name: Nh·Ph­¬ng	 Level: 80	 IP Address: 116.99.216.32 : 51633
22:9	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 114	 IP Address: 171.231.162.148 : 49170
22:9	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 94	 IP Address: 171.231.162.148 : 49172
22:9	Account: chudu04	 Name: KimÙHuyÒnÙPhiÕn	 Level: 1	 IP Address: 171.235.99.82 : 47661
22:9	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 92	 IP Address: 42.113.95.215 : 61217
22:9	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 107	 IP Address: 171.231.162.148 : 49175
22:9	Account: bomsin02	 Name: AdminSHXT1	 Level: 1	 IP Address: 116.99.216.32 : 51640
22:9	Account: chudu05	 Name: KimÙThóyÙKiÒu	 Level: 1	 IP Address: 171.235.99.82 : 47665
22:10	Account: chudu06	 Name: KimÙQuècÙChñ	 Level: 1	 IP Address: 171.235.99.82 : 47667
22:11	Account: chudu01	 Name: LaÙKimÙThóyÙVi	 Level: 80	 IP Address: 171.235.99.82 : 47671
22:12	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 93	 IP Address: 42.113.95.215 : 61240
22:13	Account: chudu02	 Name: LýÙThuÙThñy	 Level: 1	 IP Address: 171.235.99.82 : 47679
22:13	Account: chudu03	 Name: LýÙM¹cÙSÇu	 Level: 80	 IP Address: 171.235.99.82 : 47681
22:13	Account: chudu04	 Name: KimÙHuyÒnÙPhiÕn	 Level: 80	 IP Address: 171.235.99.82 : 47685
22:14	Account: chudu05	 Name: KimÙThóyÙKiÒu	 Level: 80	 IP Address: 171.235.99.82 : 47689
22:14	Account: tranhoangcham5	 Name: 5docsando	 Level: 80	 IP Address: 14.240.136.124 : 1143
22:14	Account: chudu06	 Name: KimÙQuècÙChñ	 Level: 80	 IP Address: 171.235.99.82 : 47693
22:17	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 109	 IP Address: 171.231.162.148 : 49238
22:18	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 94	 IP Address: 171.231.162.148 : 49242
22:18	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 107	 IP Address: 171.231.162.148 : 49244
22:18	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 114	 IP Address: 171.231.162.148 : 49246
22:19	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 109	 IP Address: 171.231.162.148 : 49248
22:19	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 107	 IP Address: 171.231.162.148 : 49250
22:26	Account: chudu07	 Name: KÎÙLangÙB¹c	 Level: 1	 IP Address: 171.235.99.82 : 47733
22:28	Account: tihungdalattraimat	 Name: zZzTiHungzZz	 Level: 1	 IP Address: 116.98.196.87 : 53624
22:28	Account: chudu08	 Name: TiªnÙ¤ngÙH¸iÙCµ	 Level: 1	 IP Address: 171.235.99.82 : 47737
22:30	Account: 0915477979	 Name: MaxÙXiÙMax	 Level: 1	 IP Address: 14.233.237.89 : 33080
22:30	Account: 193nvc1	 Name: asdfghjkl	 Level: 1	 IP Address: 14.167.43.45 : 49546
22:34	Account: longyen010	 Name: BXÙLong	 Level: 102	 IP Address: 14.187.65.108 : 50330
22:36	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 113.189.120.183 : 50622
22:37	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 100	 IP Address: 113.189.120.183 : 50624
22:37	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 113.189.120.183 : 50626
22:38	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 100	 IP Address: 113.189.120.183 : 50628
22:40	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 128	 IP Address: 42.118.58.118 : 54453
22:41	Account: chudu08	 Name: TiªnÙ¤ngÙH¸iÙCµ	 Level: 100	 IP Address: 171.235.99.82 : 47831
22:41	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 113.189.120.183 : 50630
22:42	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 113.189.120.183 : 50633
22:43	Account: conquiacc1992	 Name: venusking	 Level: 1	 IP Address: 125.212.176.78 : 32444
22:44	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 101	 IP Address: 113.189.120.183 : 50635
22:45	Account: mapdl1	 Name: §¹tÙMa	 Level: 96	 IP Address: 14.237.150.66 : 62278
22:45	Account: conquiacc1991	 Name: cave113	 Level: 1	 IP Address: 125.212.176.78 : 13292
22:46	Account: mapdl2	 Name: TiªnÙTö	 Level: 94	 IP Address: 14.237.150.66 : 62286
22:46	Account: conquiacc1990	 Name: xipo113	 Level: 1	 IP Address: 125.212.176.78 : 25693
22:46	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 100	 IP Address: 14.237.150.66 : 62290
22:47	Account: conquiacc1993	 Name: speria	 Level: 1	 IP Address: 125.212.176.78 : 21487
22:47	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 122	 IP Address: 14.237.150.66 : 62296
22:48	Account: dm0008	 Name: ahihii	 Level: 83	 IP Address: 14.237.150.66 : 62300
22:51	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 106	 IP Address: 14.165.29.16 : 50652
22:52	Account: conquiacc1993	 Name: speria	 Level: 80	 IP Address: 125.212.176.78 : 19946
22:52	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 101	 IP Address: 14.165.29.16 : 50685
22:52	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 14.165.29.16 : 50686
22:53	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 100	 IP Address: 14.165.29.16 : 50695
22:53	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 100	 IP Address: 14.165.29.16 : 50698
22:53	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 100	 IP Address: 14.165.29.16 : 50700
22:54	Account: ctcshxt1	 Name: CTCÙTiÒnÙ01	 Level: 90	 IP Address: 14.165.29.16 : 49375
22:54	Account: ctcshxt3	 Name: CTCÙTiÒnÙ03	 Level: 88	 IP Address: 14.165.29.16 : 49380
22:54	Account: ctcshxt6	 Name: CTCÙTiÒnÙ06	 Level: 91	 IP Address: 14.165.29.16 : 49379
22:54	Account: ctcshxt2	 Name: CTCÙTiÒnÙ02	 Level: 89	 IP Address: 14.165.29.16 : 49381
22:54	Account: ctcshxt4	 Name: CTCÙTiÒnÙ04	 Level: 91	 IP Address: 14.165.29.16 : 49383
22:54	Account: ctcshxt5	 Name: CTCÙTiÒnÙ05	 Level: 91	 IP Address: 14.165.29.16 : 49385
22:56	Account: chudu01	 Name: LaÙKimÙThóyÙVi	 Level: 102	 IP Address: 171.235.99.82 : 47900
22:56	Account: chudu02	 Name: LýÙThuÙThñy	 Level: 100	 IP Address: 171.235.99.82 : 49178
22:59	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 14.165.29.16 : 50706
23:0	Account: chudu03	 Name: LýÙM¹cÙSÇu	 Level: 100	 IP Address: 171.235.99.82 : 47925
23:0	Account: chudu04	 Name: KimÙHuyÒnÙPhiÕn	 Level: 100	 IP Address: 171.235.99.82 : 35501
23:1	Account: chudu05	 Name: KimÙThóyÙKiÒu	 Level: 100	 IP Address: 171.235.99.82 : 47931
23:2	Account: chudu06	 Name: KimÙQuècÙChñ	 Level: 100	 IP Address: 171.235.99.82 : 47939
23:3	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.237.150.66 : 62368
23:4	Account: conquiacc1993	 Name: speria	 Level: 80	 IP Address: 125.212.176.78 : 23669
23:12	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 14.165.29.16 : 50708
23:13	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 112	 IP Address: 171.241.118.130 : 53507
23:14	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.241.118.130 : 53509
23:14	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.241.118.130 : 53511
23:14	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 103	 IP Address: 171.241.118.130 : 49200
23:15	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 98	 IP Address: 171.241.118.130 : 53517
23:16	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 103	 IP Address: 171.241.118.130 : 53519
23:34	Account: chudu08	 Name: TiªnÙ¤ngÙH¸iÙCµ	 Level: 100	 IP Address: 171.235.99.82 : 48149
23:46	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 116.110.119.64 : 49168
23:47	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 24945
23:48	Account: saluci	 Name: DocXinh5	 Level: 81	 IP Address: 116.110.119.64 : 49201
