0:1	Account: hetpjn1992	 Name: Notail	 Level: 80	 IP Address: 171.250.251.163 : 65190
20:25	Account: xuxuka16	 Name: SenNa16	 Level: 1	 IP Address: 1.54.8.223 : 10162
20:28	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 91	 IP Address: 118.68.135.141 : 53459
20:28	Account: dophohk	 Name: ViSonDao	 Level: 80	 IP Address: 118.68.135.141 : 53461
20:29	Account: dophohk	 Name: TTÙTHBT	 Level: 80	 IP Address: 118.68.135.141 : 53466
20:29	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 52929
20:29	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 52933
20:30	Account: xebmt002	 Name: XeÙN­ícÙMÝa2	 Level: 92	 IP Address: 27.79.43.143 : 52936
20:30	Account: xebmt003	 Name: XeÙN­ícÙMÝa2a	 Level: 92	 IP Address: 27.79.43.143 : 52938
20:30	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 52940
20:31	Account: xebmt005	 Name: XeÙN­ícÙMÝa4	 Level: 92	 IP Address: 27.79.43.143 : 52945
20:37	Account: xebmt002	 Name: XeÙN­ícÙMÝa2	 Level: 92	 IP Address: 113.176.144.109 : 57982
20:39	Account: tranhoangcham1	 Name: Duonggia	 Level: 81	 IP Address: 14.240.144.233 : 4703
20:39	Account: xuxuka17	 Name: SenNa17	 Level: 1	 IP Address: 1.54.8.223 : 51432
20:41	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 92	 IP Address: 171.241.216.241 : 20143
20:42	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 87	 IP Address: 171.241.216.241 : 50610
20:42	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 91	 IP Address: 171.241.216.241 : 50614
20:43	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 92	 IP Address: 171.241.216.241 : 50616
20:43	Account: huyenuyqs	 Name: RångconÙ	 Level: 84	 IP Address: 42.118.57.224 : 34761
20:45	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 91	 IP Address: 171.241.216.241 : 50634
20:47	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 92	 IP Address: 117.4.153.2 : 49776
20:47	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 99	 IP Address: 171.241.216.241 : 20195
20:52	Account: xuxuka16	 Name: SenNa16	 Level: 80	 IP Address: 1.54.8.223 : 51961
20:55	Account: xuxuka10	 Name: NyNoNgNoi	 Level: 1	 IP Address: 1.54.8.223 : 49322
20:56	Account: tuanlovekun1	 Name: ÙN¨mÙ§éc	 Level: 80	 IP Address: 171.241.216.241 : 50726
20:57	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 20277
20:57	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 1687
20:59	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 92	 IP Address: 118.68.135.141 : 53643
21:0	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 102	 IP Address: 1.55.223.193 : 4540
21:1	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 102	 IP Address: 42.119.136.199 : 52475
21:2	Account: voanhkhoa	 Name: Ph¸Gi¸p§écC«	 Level: 82	 IP Address: 27.2.129.199 : 27353
21:2	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 84	 IP Address: 42.119.136.199 : 52479
21:6	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 1253
21:7	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53008
21:7	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53011
21:8	Account: longyen010	 Name: BXÙLong	 Level: 97	 IP Address: 14.187.167.3 : 49508
21:8	Account: longyen011	 Name: MrÙLong	 Level: 91	 IP Address: 14.187.167.3 : 49510
21:8	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 1379
21:9	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 53019
21:10	Account: xebmt003	 Name: XeÙN­ícÙMÝa2a	 Level: 92	 IP Address: 27.79.43.143 : 53022
21:10	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 53025
21:10	Account: xebmt005	 Name: XeÙN­ícÙMÝa4	 Level: 92	 IP Address: 27.79.43.143 : 53027
21:13	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 1.54.8.223 : 38350
21:14	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 1637
21:14	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 1639
21:14	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 50868
21:15	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 50870
21:16	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 20431
21:18	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 20441
21:20	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 20447
21:22	Account: huyenuyqs	 Name: RångconÙ	 Level: 85	 IP Address: 42.118.57.224 : 45410
21:22	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 85	 IP Address: 42.119.136.199 : 52492
21:24	Account: tuanlovekun6	 Name: ÙÙ5docÙ	 Level: 80	 IP Address: 171.241.216.241 : 50898
21:24	Account: luukt53	 Name: NgoalongVD	 Level: 114	 IP Address: 123.25.218.214 : 48973
21:25	Account: luukt54	 Name: NgoalongNM	 Level: 91	 IP Address: 123.25.218.214 : 48991
21:26	Account: luukt55	 Name: NgoalongCB	 Level: 94	 IP Address: 123.25.218.214 : 49009
21:27	Account: xuxuka5	 Name: ChayÙDjÙDau	 Level: 1	 IP Address: 1.54.8.223 : 40296
21:27	Account: luukt51	 Name: NgoaLongTN	 Level: 90	 IP Address: 123.25.218.214 : 49029
21:28	Account: luukt52	 Name: NgoalongTN	 Level: 90	 IP Address: 123.25.218.214 : 49039
21:28	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 109	 IP Address: 118.68.135.141 : 53788
21:29	Account: tuanlovekun2	 Name: SanBoss123	 Level: 1	 IP Address: 171.241.216.241 : 50918
21:34	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 90	 IP Address: 42.119.136.199 : 52517
21:35	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 93	 IP Address: 171.234.111.233 : 1225
21:35	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 93	 IP Address: 171.234.111.233 : 1227
21:36	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 92	 IP Address: 171.234.111.233 : 1064
21:38	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 83	 IP Address: 42.119.136.199 : 52521
21:38	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 94	 IP Address: 171.234.111.233 : 1070
21:39	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 92	 IP Address: 171.234.111.233 : 1243
21:40	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 100	 IP Address: 171.234.111.233 : 1076
21:40	Account: sangtpbrvt3	 Name: SangTp333	 Level: 91	 IP Address: 171.249.86.126 : 50905
21:40	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 87	 IP Address: 42.119.136.199 : 52524
21:41	Account: sangtpbrvt1	 Name: SangTp111	 Level: 93	 IP Address: 171.249.86.126 : 50908
21:42	Account: sangtpbrvt2	 Name: SangTp222	 Level: 92	 IP Address: 171.249.86.126 : 50912
21:43	Account: tranhoangcham1	 Name: Duonggia	 Level: 81	 IP Address: 14.240.144.233 : 2585
21:43	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 171.249.86.126 : 50915
21:44	Account: sangtpbrvt5	 Name: Sangdsdfsdf	 Level: 1	 IP Address: 171.249.86.126 : 50919
21:45	Account: tranhoangcham	 Name: KeVoDanh	 Level: 90	 IP Address: 14.240.144.233 : 2594
21:47	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 100	 IP Address: 171.234.111.233 : 1088
21:48	Account: sarin1990	 Name: DocDep	 Level: 84	 IP Address: 116.110.119.64 : 36445
21:49	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 49385
21:49	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 102	 IP Address: 171.232.181.167 : 49645
21:49	Account: sangtpbrvt	 Name: SangTp	 Level: 107	 IP Address: 171.249.86.126 : 50928
21:52	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 49597
21:53	Account: tuanlovekun2	 Name: sanboss234	 Level: 1	 IP Address: 171.241.216.241 : 50968
22:0	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53099
22:0	Account: sangtpbrvt4	 Name: SangTp444	 Level: 92	 IP Address: 171.249.86.126 : 50951
22:3	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 92	 IP Address: 117.4.153.2 : 49875
22:3	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 116.110.119.64 : 49793
22:5	Account: th116	 Name: ChøaÙ§å	 Level: 1	 IP Address: 117.4.153.2 : 49880
22:8	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 53115
22:9	Account: thaocanh113	 Name: ThienÙNha	 Level: 92	 IP Address: 117.4.153.2 : 49896
22:9	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 104	 IP Address: 117.4.153.2 : 49898
22:9	Account: mapdl1	 Name: §¹tÙMa	 Level: 92	 IP Address: 14.168.28.44 : 49181
22:9	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 92	 IP Address: 117.4.153.2 : 49900
22:10	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 91	 IP Address: 117.4.153.2 : 49903
22:10	Account: mapdl2	 Name: TiªnÙTö	 Level: 90	 IP Address: 14.168.28.44 : 49188
22:11	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 101	 IP Address: 117.4.153.2 : 49906
22:11	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 97	 IP Address: 14.168.28.44 : 49194
22:11	Account: th116	 Name: ChøaÙ§å	 Level: 80	 IP Address: 117.4.153.2 : 49908
22:12	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 1	 IP Address: 1.54.8.223 : 14701
22:12	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 53125
22:12	Account: sarin	 Name: DocXinh6	 Level: 81	 IP Address: 116.110.119.64 : 49867
22:12	Account: dm0010	 Name: CL0001	 Level: 86	 IP Address: 14.168.28.44 : 49200
22:12	Account: xebmt002	 Name: XeÙN­ícÙMÝa2	 Level: 92	 IP Address: 113.176.144.109 : 59248
22:12	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 49204
22:12	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµÙ	 Level: 80	 IP Address: 27.79.43.143 : 53129
22:13	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53133
22:14	Account: ribi02	 Name: RIBI02	 Level: 100	 IP Address: 14.245.58.184 : 1796
22:14	Account: huy1713	 Name: Machine3	 Level: 85	 IP Address: 171.232.181.167 : 49738
22:16	Account: longyen015	 Name: TYÙCñaÙLong	 Level: 1	 IP Address: 14.187.167.3 : 49605
22:16	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 83	 IP Address: 171.232.181.167 : 49744
22:17	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 36091
22:18	Account: nd0001	 Name: nd0001	 Level: 82	 IP Address: 14.168.28.44 : 49229
22:21	Account: th117	 Name: ChøaÙ§åÙ01	 Level: 1	 IP Address: 117.4.153.2 : 49927
22:21	Account: huy1715	 Name: Machine1	 Level: 85	 IP Address: 171.232.181.167 : 49772
22:21	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 92	 IP Address: 171.241.216.241 : 51040
22:21	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 1.54.8.223 : 26026
22:21	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 171.232.181.167 : 49777
22:21	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 87	 IP Address: 171.241.216.241 : 51042
22:22	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 171.232.181.167 : 49783
22:22	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 91	 IP Address: 171.241.216.241 : 20639
22:22	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 92	 IP Address: 171.241.216.241 : 20641
22:22	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 1.54.8.223 : 47984
22:22	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 100	 IP Address: 171.241.216.241 : 20643
22:24	Account: ngocbichdm	 Name: ExciTer	 Level: 1	 IP Address: 113.176.144.109 : 59318
22:27	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 83	 IP Address: 171.232.181.167 : 49796
22:27	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 171.232.181.167 : 49798
22:28	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 49804
22:29	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 91	 IP Address: 171.241.216.241 : 20667
22:30	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53160
22:32	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 14.240.144.233 : 3543
22:33	Account: nd0001	 Name: nd0001	 Level: 82	 IP Address: 14.168.28.44 : 49290
22:33	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 80	 IP Address: 14.240.144.233 : 3565
22:35	Account: mapdl1	 Name: §¹tÙMa	 Level: 92	 IP Address: 14.168.28.44 : 49300
22:35	Account: mapdl2	 Name: TiªnÙTö	 Level: 90	 IP Address: 14.168.28.44 : 49304
22:35	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 53171
22:35	Account: th118	 Name: ChøaÙ§åÙ02	 Level: 1	 IP Address: 117.4.153.2 : 49948
22:35	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 97	 IP Address: 14.168.28.44 : 49306
22:36	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 49310
22:38	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 111	 IP Address: 14.168.28.44 : 49320
22:40	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 98	 IP Address: 116.99.167.107 : 49972
22:41	Account: ngocbichdm	 Name: ExciTer	 Level: 80	 IP Address: 113.176.144.109 : 59438
22:42	Account: dm0010	 Name: CL0001	 Level: 86	 IP Address: 14.168.28.44 : 49339
22:50	Account: ngocbichtl	 Name: ExciterTL	 Level: 105	 IP Address: 113.176.144.109 : 59501
22:52	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 102	 IP Address: 171.232.181.167 : 49873
22:54	Account: huy103	 Name: Boxxxxx	 Level: 80	 IP Address: 171.232.181.167 : 49875
22:54	Account: huy103	 Name: Bosssssssss	 Level: 80	 IP Address: 171.232.181.167 : 49877
22:55	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 116.99.167.107 : 50065
22:56	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 116.99.167.107 : 50068
22:58	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 1	 IP Address: 116.99.167.107 : 50109
22:59	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 92	 IP Address: 117.4.153.2 : 49984
22:59	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 50248
22:59	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 116.110.119.64 : 50254
22:59	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 50256
22:59	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 50259
23:0	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 50264
23:0	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 116.110.119.64 : 50266
23:0	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 116.110.119.64 : 50270
23:0	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 116.110.119.64 : 50272
23:0	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 1	 IP Address: 116.99.167.107 : 50111
23:0	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 116.110.119.64 : 50278
23:1	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 116.110.119.64 : 50283
23:1	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 116.99.167.107 : 50113
23:1	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 50287
23:1	Account: sarin	 Name: DocXinh8	 Level: 80	 IP Address: 116.110.119.64 : 50290
23:2	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 50295
23:2	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 50300
23:2	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 50304
23:3	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 1	 IP Address: 116.99.167.107 : 50115
23:3	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 50309
23:4	Account: mapdl1	 Name: §¹tÙMa	 Level: 92	 IP Address: 14.168.28.44 : 49441
23:4	Account: mapdl2	 Name: TiªnÙTö	 Level: 90	 IP Address: 14.168.28.44 : 49443
23:4	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 1	 IP Address: 116.99.167.107 : 50117
23:5	Account: mapdl2	 Name: TiªnÙTö	 Level: 90	 IP Address: 14.168.28.44 : 49449
23:5	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 97	 IP Address: 14.168.28.44 : 49451
23:5	Account: dm0010	 Name: CL0001	 Level: 86	 IP Address: 14.168.28.44 : 49455
23:5	Account: nonhandovip	 Name: DoPhoHoangKim	 Level: 80	 IP Address: 14.168.28.44 : 49459
23:6	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 35942
23:6	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 112	 IP Address: 14.168.28.44 : 49463
23:6	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 36454
23:6	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 1	 IP Address: 116.99.167.107 : 50119
23:6	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 49465
23:8	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 1	 IP Address: 116.99.167.107 : 50121
23:9	Account: dm0003	 Name: dm0003	 Level: 1	 IP Address: 14.168.28.44 : 49483
23:10	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 80	 IP Address: 116.99.167.107 : 50123
23:10	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 53210
23:13	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 14.168.28.44 : 49501
23:13	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 83	 IP Address: 116.99.167.107 : 50129
23:13	Account: dm0002	 Name: TTTTTTT	 Level: 80	 IP Address: 14.168.28.44 : 49505
23:14	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 14.168.28.44 : 49509
23:14	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 83	 IP Address: 116.99.167.107 : 50131
23:14	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 49513
23:15	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 83	 IP Address: 116.99.167.107 : 50133
23:16	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 83	 IP Address: 116.99.167.107 : 50135
23:16	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53221
23:17	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 83	 IP Address: 116.99.167.107 : 50137
23:19	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 83	 IP Address: 116.99.167.107 : 50150
23:21	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 83	 IP Address: 116.99.167.107 : 50153
23:21	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 83	 IP Address: 116.99.167.107 : 50155
23:24	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 83	 IP Address: 116.99.167.107 : 50157
23:24	Account: mapdl1	 Name: §¹tÙMa	 Level: 92	 IP Address: 14.168.28.44 : 49557
23:24	Account: mapdl2	 Name: TiªnÙTö	 Level: 90	 IP Address: 14.168.28.44 : 49561
23:24	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 97	 IP Address: 14.168.28.44 : 49563
23:24	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 112	 IP Address: 14.168.28.44 : 49567
23:25	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 49569
23:25	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 83	 IP Address: 116.99.167.107 : 50159
23:25	Account: dm0002	 Name: TYYYYY1	 Level: 1	 IP Address: 14.168.28.44 : 49573
23:26	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 83	 IP Address: 116.99.167.107 : 50162
23:28	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 53246
23:28	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 27.79.43.143 : 53248
23:28	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 27.79.43.143 : 53250
23:29	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 53252
23:29	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 14.168.28.44 : 49595
23:29	Account: xebmt1	 Name: san1111	 Level: 80	 IP Address: 27.79.43.143 : 53254
23:29	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 27.79.43.143 : 53256
23:29	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 27.79.43.143 : 53258
23:30	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 14.168.28.44 : 49601
23:31	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 53267
23:32	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 53269
23:32	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 83	 IP Address: 171.232.181.167 : 49967
23:32	Account: dm0003	 Name: dm0003	 Level: 80	 IP Address: 14.168.28.44 : 49613
23:33	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 171.232.181.167 : 49975
23:35	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµÙ	 Level: 80	 IP Address: 27.79.43.143 : 53273
23:35	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 53277
23:37	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 83	 IP Address: 171.232.181.167 : 49990
23:38	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 49996
23:39	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 53281
23:41	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 109	 IP Address: 113.161.186.65 : 2792
23:42	Account: xebmt6	 Name: ggiiuddo	 Level: 80	 IP Address: 27.79.43.143 : 53289
23:43	Account: xebmt6	 Name: f2rf2r2fr	 Level: 80	 IP Address: 27.79.43.143 : 53291
23:44	Account: sangtpbrvt5	 Name: SangTp555	 Level: 84	 IP Address: 171.249.86.126 : 51126
23:50	Account: dm0010	 Name: CL0001	 Level: 86	 IP Address: 14.168.28.44 : 49695
23:54	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 113.165.166.236 : 2864
