0:2	Account: longyen017	 Name: VipÙTN	 Level: 1	 IP Address: 14.187.167.3 : 54377
16:27	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 50425
16:27	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 104	 IP Address: 116.99.167.107 : 49205
16:28	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 50447
16:29	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49207
16:29	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49209
16:29	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 116.99.167.107 : 49211
16:30	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 94	 IP Address: 116.99.167.107 : 49213
16:30	Account: thoakhungzz1	 Name: FZ1100	 Level: 80	 IP Address: 116.99.167.107 : 49215
16:30	Account: colobache195	 Name: DocCoPhong	 Level: 82	 IP Address: 117.5.236.180 : 16941
16:30	Account: thoakhungzz2	 Name: FZ1313	 Level: 80	 IP Address: 116.99.167.107 : 49217
16:30	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 116.99.167.107 : 49219
16:30	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 89	 IP Address: 116.99.167.107 : 49221
16:30	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 96	 IP Address: 116.99.167.107 : 49223
16:30	Account: colobache195195	 Name: LÖSÇuThiªnThu	 Level: 82	 IP Address: 117.5.236.180 : 1980
16:30	Account: thoakhungzz3	 Name: XeTiÒn3	 Level: 86	 IP Address: 116.99.167.107 : 49225
16:30	Account: thoakhungzz3	 Name: FZ1413	 Level: 80	 IP Address: 116.99.167.107 : 49227
16:30	Account: thoakhungzz4	 Name: XeTiÒn4	 Level: 85	 IP Address: 116.99.167.107 : 49229
16:30	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 93	 IP Address: 116.99.167.107 : 49231
16:31	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 14.174.119.34 : 50454
16:31	Account: thoakhungzz4	 Name: FZ1243	 Level: 80	 IP Address: 116.99.167.107 : 49233
16:31	Account: thoakhungzz5	 Name: XeTiÒn5	 Level: 86	 IP Address: 116.99.167.107 : 49235
16:31	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 91	 IP Address: 116.99.167.107 : 49237
16:31	Account: thoakhungzz5	 Name: FZ2100	 Level: 80	 IP Address: 116.99.167.107 : 49239
16:31	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 98	 IP Address: 116.99.167.107 : 49241
16:31	Account: thoakhungz3	 Name: BFZ1200	 Level: 80	 IP Address: 116.99.167.107 : 49243
16:31	Account: thoakhungz3	 Name: FF0219	 Level: 80	 IP Address: 116.99.167.107 : 49245
16:34	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 116.99.167.107 : 49248
16:37	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49255
16:37	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 102	 IP Address: 116.99.167.107 : 49257
16:37	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 104	 IP Address: 116.99.167.107 : 49260
16:38	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49262
16:38	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 100	 IP Address: 116.99.167.107 : 49264
16:38	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49266
16:39	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50475
16:41	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50480
16:41	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 50481
16:41	Account: voquynhnhu	 Name: B¶o®ao§åLong	 Level: 81	 IP Address: 27.2.129.73 : 27327
16:42	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 50485
16:43	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 50488
16:44	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50491
16:44	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 50504
16:45	Account: minhtrand9	 Name: 3213131	 Level: 1	 IP Address: 14.174.119.34 : 50564
16:47	Account: vohoangvu2	 Name: KimQuècHéPh¸p	 Level: 1	 IP Address: 27.2.129.73 : 27361
16:47	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50577
16:48	Account: ribi01	 Name: RiBi01	 Level: 108	 IP Address: 14.167.83.83 : 4296
16:48	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 50583
16:48	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 4301
16:48	Account: minhtrand10	 Name: 32131311	 Level: 1	 IP Address: 14.174.119.34 : 50585
16:50	Account: minhtrand11	 Name: 313133	 Level: 1	 IP Address: 14.174.119.34 : 50616
16:51	Account: minhtrand11	 Name: 443243242	 Level: 1	 IP Address: 14.174.119.34 : 50622
16:52	Account: minhtrand11	 Name: 23123213	 Level: 1	 IP Address: 14.174.119.34 : 50627
16:53	Account: minhtrand12	 Name: 65456464	 Level: 1	 IP Address: 14.174.119.34 : 50631
16:54	Account: voquynhnhu	 Name: B¶o®ao§åLong	 Level: 81	 IP Address: 27.2.129.73 : 27386
16:55	Account: vohoangvu	 Name: ThÇnMenPh¸Ph¸ch	 Level: 80	 IP Address: 27.2.129.73 : 27391
16:55	Account: vohoangvu1	 Name: 0903659998	 Level: 82	 IP Address: 27.2.129.73 : 27394
16:55	Account: minhtrand12	 Name: 3213131111	 Level: 1	 IP Address: 14.174.119.34 : 50640
16:55	Account: ribi05	 Name: buffffff	 Level: 80	 IP Address: 14.167.83.83 : 4347
16:56	Account: minhtrand12	 Name: 322312	 Level: 1	 IP Address: 14.174.119.34 : 50667
16:57	Account: ribi04	 Name: BOSSOS	 Level: 80	 IP Address: 14.167.83.83 : 4358
17:0	Account: luukt56	 Name: NgoalongND	 Level: 96	 IP Address: 115.75.51.168 : 52246
17:0	Account: minhtrand13	 Name: 32131111122	 Level: 1	 IP Address: 14.174.119.34 : 50753
17:1	Account: luukt54	 Name: NgoalongNM	 Level: 98	 IP Address: 115.75.51.168 : 52267
17:4	Account: minhtrand13	 Name: 3242400	 Level: 1	 IP Address: 14.174.119.34 : 50775
17:4	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 102	 IP Address: 116.99.167.107 : 49268
17:4	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49270
17:5	Account: minhtrand13	 Name: 31231310	 Level: 1	 IP Address: 14.174.119.34 : 50778
17:6	Account: minhtrand14	 Name: 213131	 Level: 1	 IP Address: 14.174.119.34 : 50783
17:7	Account: minhtrand14	 Name: 3113120	 Level: 1	 IP Address: 14.174.119.34 : 50786
17:10	Account: minhtrand14	 Name: 32131312	 Level: 1	 IP Address: 14.174.119.34 : 50796
17:11	Account: minhtrand15	 Name: 311323444	 Level: 1	 IP Address: 14.174.119.34 : 50801
17:13	Account: minhtrand15	 Name: 3132131	 Level: 1	 IP Address: 14.174.119.34 : 50805
17:14	Account: minhtrand15	 Name: 321321	 Level: 1	 IP Address: 14.174.119.34 : 50812
17:15	Account: minhtrand16	 Name: 32131321	 Level: 1	 IP Address: 14.174.119.34 : 50818
17:16	Account: sangtpbrvt3	 Name: SangTp333	 Level: 92	 IP Address: 14.164.182.254 : 58744
17:16	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 14.174.119.34 : 50821
17:16	Account: minhtrand16	 Name: 313123	 Level: 1	 IP Address: 14.174.119.34 : 50824
17:18	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 112	 IP Address: 42.119.136.199 : 51466
17:18	Account: sangtpbrvt3	 Name: SangTp333	 Level: 92	 IP Address: 14.164.182.254 : 55292
17:22	Account: luukt53	 Name: NgoalongVD	 Level: 121	 IP Address: 115.75.51.168 : 52739
17:23	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49272
17:24	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50865
17:24	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50867
17:24	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50869
17:24	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 50871
17:24	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 50873
17:24	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 50875
17:24	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 50877
17:25	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50879
17:25	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 50881
17:25	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50884
17:25	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 50886
17:25	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 50888
17:25	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 50891
17:25	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 50893
17:25	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 50895
17:25	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 50897
17:26	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 14.174.119.34 : 50900
17:26	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 14.174.119.34 : 50903
17:26	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 14.174.119.34 : 50906
17:26	Account: minhtrand13	 Name: 3242400	 Level: 80	 IP Address: 14.174.119.34 : 50909
17:26	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 14.174.119.34 : 50911
17:26	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 14.174.119.34 : 50913
17:26	Account: minhtrand14	 Name: 213131	 Level: 80	 IP Address: 14.174.119.34 : 50915
17:26	Account: minhtrand14	 Name: 3113120	 Level: 80	 IP Address: 14.174.119.34 : 50917
17:26	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 14.174.119.34 : 50919
17:26	Account: minhtrand15	 Name: 3132131	 Level: 80	 IP Address: 14.174.119.34 : 50921
17:27	Account: minhtrand15	 Name: 311323444	 Level: 80	 IP Address: 14.174.119.34 : 50934
17:27	Account: minhtrand16	 Name: 313123	 Level: 80	 IP Address: 14.174.119.34 : 50938
17:27	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 14.174.119.34 : 50942
17:28	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50946
17:28	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50948
17:28	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 50951
17:28	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 50953
17:28	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 50955
17:29	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 50957
17:29	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50959
17:29	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 50961
17:29	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50964
17:29	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 50967
17:30	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 50969
17:30	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 50972
17:30	Account: vohoangvu1	 Name: 0903659998	 Level: 82	 IP Address: 27.2.129.73 : 27340
17:31	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 50976
17:31	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 50978
17:31	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 50980
17:31	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 14.174.119.34 : 50982
17:33	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 14.174.119.34 : 50986
17:33	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 14.174.119.34 : 50988
17:35	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 14.174.119.34 : 50999
17:35	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 14.174.119.34 : 51001
17:35	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 51003
17:36	Account: minhtrand23	 Name: sanboss8	 Level: 80	 IP Address: 14.174.119.34 : 51005
17:36	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 14.174.119.34 : 51007
17:36	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 51009
17:36	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 14.174.119.34 : 51011
17:36	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 14.174.119.34 : 51013
17:36	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 14.174.119.34 : 51015
17:42	Account: ribi04	 Name: BOSSSSSSSSSS	 Level: 80	 IP Address: 14.167.83.83 : 4624
17:44	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 51044
17:45	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 51047
17:47	Account: huyenuyqs	 Name: RångconÙ	 Level: 89	 IP Address: 14.245.4.115 : 64040
17:48	Account: usd001	 Name: USD001	 Level: 93	 IP Address: 14.167.83.83 : 4664
17:48	Account: huyenuyqs	 Name: RångconÙ	 Level: 89	 IP Address: 14.245.4.115 : 64167
17:49	Account: ribi04	 Name: BOSSOS	 Level: 80	 IP Address: 14.167.83.83 : 4674
17:51	Account: ribi04	 Name: BOSSSSSSSSSS	 Level: 80	 IP Address: 14.167.83.83 : 4682
17:52	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 20971
17:53	Account: huynhtrongtri17	 Name: maumetumlum	 Level: 1	 IP Address: 42.119.136.199 : 51481
17:53	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 53331
17:53	Account: luukt53	 Name: NgoalongVD	 Level: 121	 IP Address: 115.75.51.168 : 53342
17:53	Account: tuandaugau001	 Name: kimlinh	 Level: 1	 IP Address: 27.2.68.200 : 50981
17:54	Account: luukt52	 Name: NgoalongTN	 Level: 93	 IP Address: 115.75.51.168 : 53396
17:54	Account: usd002	 Name: USD002	 Level: 90	 IP Address: 14.167.83.83 : 4705
17:55	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 112	 IP Address: 42.119.136.199 : 51483
17:56	Account: timlaivohien	 Name: EyeSmile	 Level: 80	 IP Address: 14.233.97.112 : 19553
17:58	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.176.144.109 : 54690
18:4	Account: minhngo7989	 Name: LangThang	 Level: 84	 IP Address: 113.22.135.164 : 49223
18:5	Account: minhngo89	 Name: NhamDaoAn	 Level: 84	 IP Address: 113.22.135.164 : 49248
18:5	Account: hoangminh89	 Name: MiMiMi	 Level: 83	 IP Address: 113.22.135.164 : 49269
18:12	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.176.144.109 : 54796
18:14	Account: longyen011	 Name: MrÙLong	 Level: 94	 IP Address: 14.187.167.3 : 56507
18:14	Account: xuxuka09	 Name: KaTaNa09	 Level: 90	 IP Address: 118.68.5.109 : 61203
18:14	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 100	 IP Address: 118.69.88.247 : 51559
18:14	Account: usd001	 Name: USD001	 Level: 93	 IP Address: 14.167.83.83 : 4841
18:14	Account: timlaivohien1	 Name: EyeSmile2	 Level: 80	 IP Address: 14.233.97.112 : 25249
18:14	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 92	 IP Address: 14.176.241.9 : 49899
18:14	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 97	 IP Address: 27.79.207.127 : 53942
18:14	Account: longyen010	 Name: BXÙLong	 Level: 101	 IP Address: 14.187.167.3 : 56510
18:14	Account: colobache195195	 Name: LÖSÇuThiªnThu	 Level: 83	 IP Address: 117.5.236.180 : 17189
18:14	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 95	 IP Address: 118.69.88.247 : 51560
18:14	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 104	 IP Address: 42.119.136.199 : 51569
18:14	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 93	 IP Address: 14.176.241.9 : 49900
18:14	Account: ribi05	 Name: buffffff	 Level: 80	 IP Address: 14.167.83.83 : 4842
18:14	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 91	 IP Address: 14.176.241.9 : 49901
18:14	Account: sangtpbrvt10	 Name: money111	 Level: 82	 IP Address: 14.164.182.254 : 57032
18:14	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 99	 IP Address: 27.79.207.127 : 7201
18:14	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 98	 IP Address: 42.119.136.199 : 51570
18:14	Account: xuxuka06	 Name: KaTaNa06	 Level: 90	 IP Address: 118.68.5.109 : 17320
18:14	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 95	 IP Address: 42.119.136.199 : 51571
18:14	Account: minhngo7989	 Name: LangThang	 Level: 84	 IP Address: 113.22.135.164 : 49528
18:14	Account: sangtpbrvt4	 Name: SangTp444	 Level: 93	 IP Address: 14.164.182.254 : 58777
18:14	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 112	 IP Address: 42.119.136.199 : 51572
18:14	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 117	 IP Address: 118.69.88.247 : 51561
18:14	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 92	 IP Address: 14.176.241.9 : 49902
18:14	Account: sangtpbrvt2	 Name: SangTp222	 Level: 94	 IP Address: 14.164.182.254 : 58778
18:14	Account: sangtpbrvt13	 Name: money5	 Level: 81	 IP Address: 14.164.182.254 : 57037
18:14	Account: hoangminh89	 Name: MiMiMi	 Level: 83	 IP Address: 113.22.135.164 : 49530
18:14	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 99	 IP Address: 27.79.207.127 : 53944
18:14	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.176.144.109 : 54817
18:14	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 101	 IP Address: 118.69.88.247 : 51562
18:14	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 95	 IP Address: 118.69.88.247 : 51563
18:15	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 95	 IP Address: 42.119.136.199 : 51576
18:15	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 36143
18:15	Account: minhngo89	 Name: NhamDaoAn	 Level: 84	 IP Address: 113.22.135.164 : 49532
18:15	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 105	 IP Address: 27.79.207.127 : 7203
18:15	Account: xuxuka08	 Name: KaTaNa8	 Level: 89	 IP Address: 118.68.5.109 : 49329
18:15	Account: xuxuka07	 Name: KaTaNa7	 Level: 90	 IP Address: 118.68.5.109 : 62543
18:15	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 100	 IP Address: 118.69.88.247 : 51564
18:15	Account: colobache195	 Name: DocCoPhong	 Level: 82	 IP Address: 117.5.236.180 : 2004
18:15	Account: timlaivohien	 Name: EyeSmile	 Level: 81	 IP Address: 14.233.97.112 : 25569
18:15	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 14.164.182.254 : 58780
18:15	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 94	 IP Address: 27.79.207.127 : 53946
18:15	Account: longyen017	 Name: VipÙTN	 Level: 87	 IP Address: 14.187.167.3 : 56514
18:15	Account: ribi01	 Name: RiBi01	 Level: 108	 IP Address: 14.167.83.83 : 4845
18:15	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 97	 IP Address: 27.79.207.127 : 7205
18:15	Account: longyen016	 Name: TNÙCµy	 Level: 86	 IP Address: 14.187.167.3 : 56515
18:15	Account: sangtpbrvt1	 Name: SangTp111	 Level: 96	 IP Address: 14.164.182.254 : 58781
18:15	Account: longyen018	 Name: TNÙVip	 Level: 86	 IP Address: 14.187.167.3 : 56516
18:15	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 4846
18:15	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 97	 IP Address: 42.119.136.199 : 51578
18:15	Account: longyen014	 Name: TNÙCñaÙLong	 Level: 94	 IP Address: 14.187.167.3 : 56517
18:15	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 101	 IP Address: 14.176.241.9 : 49905
18:15	Account: sangtpbrvt3	 Name: SangTp333	 Level: 93	 IP Address: 14.164.182.254 : 57042
18:15	Account: sangtpbrvt11	 Name: money4	 Level: 82	 IP Address: 14.164.182.254 : 58782
18:15	Account: xuxuka010	 Name: KaTaNa10	 Level: 90	 IP Address: 118.68.5.109 : 49576
18:15	Account: usd002	 Name: USD002	 Level: 90	 IP Address: 14.167.83.83 : 4847
18:15	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 95	 IP Address: 14.176.241.9 : 49906
18:15	Account: luukt54	 Name: NgoalongNM	 Level: 99	 IP Address: 115.75.51.168 : 53755
18:19	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49292
18:19	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49294
18:20	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 116.99.167.107 : 49296
18:20	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 94	 IP Address: 116.99.167.107 : 49298
18:20	Account: thoakhungzz1	 Name: FZ1100	 Level: 80	 IP Address: 116.99.167.107 : 49300
18:20	Account: thoakhungzz2	 Name: FZ1313	 Level: 80	 IP Address: 116.99.167.107 : 49302
18:20	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 116.99.167.107 : 49304
18:20	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 89	 IP Address: 116.99.167.107 : 49306
18:20	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 96	 IP Address: 116.99.167.107 : 49309
18:20	Account: thoakhungzz3	 Name: XeTiÒn3	 Level: 86	 IP Address: 116.99.167.107 : 49311
18:20	Account: thoakhungzz3	 Name: FZ1413	 Level: 80	 IP Address: 116.99.167.107 : 49313
18:21	Account: thoakhungzz4	 Name: XeTiÒn4	 Level: 85	 IP Address: 116.99.167.107 : 49315
18:21	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 93	 IP Address: 116.99.167.107 : 49317
18:21	Account: thoakhungzz4	 Name: FZ1243	 Level: 80	 IP Address: 116.99.167.107 : 49319
18:21	Account: thoakhungzz5	 Name: XeTiÒn5	 Level: 86	 IP Address: 116.99.167.107 : 49321
18:21	Account: luukt53	 Name: NgoalongVD	 Level: 121	 IP Address: 115.75.51.168 : 53876
18:21	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 91	 IP Address: 116.99.167.107 : 49323
18:22	Account: thoakhungzz5	 Name: FZ2100	 Level: 80	 IP Address: 116.99.167.107 : 49325
18:22	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49328
18:22	Account: ribi01	 Name: RiBi01	 Level: 108	 IP Address: 14.167.83.83 : 4901
18:24	Account: usd001	 Name: USD001	 Level: 93	 IP Address: 14.167.83.83 : 4912
18:24	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 116.99.167.107 : 49330
18:25	Account: thoakhungss1	 Name: khodo3	 Level: 1	 IP Address: 116.99.167.107 : 49332
18:27	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49343
18:27	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 102	 IP Address: 116.99.167.107 : 49345
18:28	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 104	 IP Address: 116.99.167.107 : 49347
18:28	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49349
18:28	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 100	 IP Address: 116.99.167.107 : 49351
18:29	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49353
18:32	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 4964
18:33	Account: usd002	 Name: USD002	 Level: 90	 IP Address: 14.167.83.83 : 4967
18:34	Account: ribi05	 Name: buffffff	 Level: 80	 IP Address: 14.167.83.83 : 4976
18:35	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 99	 IP Address: 27.79.207.127 : 49164
18:36	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 94	 IP Address: 27.79.207.127 : 49270
18:38	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 99	 IP Address: 27.79.207.127 : 7411
18:38	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 97	 IP Address: 27.79.207.127 : 7413
18:39	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 97	 IP Address: 27.79.207.127 : 49290
18:39	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 105	 IP Address: 27.79.207.127 : 49292
18:41	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 14.164.182.254 : 58813
18:47	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 95	 IP Address: 27.73.192.221 : 1087
