0:19	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 1	 IP Address: 117.3.187.15 : 59894
20:3	Account: quocviet1987	 Name: ChiHaiND	 Level: 82	 IP Address: 113.172.115.60 : 50100
20:3	Account: ngocbich01	 Name: NgocBich01	 Level: 5	 IP Address: 14.233.101.29 : 53716
20:3	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 113.22.199.222 : 23560
20:3	Account: thanh02468	 Name: TamGia	 Level: 74	 IP Address: 112.197.176.153 : 49562
20:3	Account: coca03	 Name: CanhSat115	 Level: 78	 IP Address: 14.246.75.89 : 28960
20:3	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27926
20:3	Account: tieubao152	 Name: TiÓuÙB¶o	 Level: 76	 IP Address: 1.55.176.232 : 65137
20:3	Account: tranvinh03	 Name: IstÙMyÙlife	 Level: 82	 IP Address: 14.245.139.5 : 52668
20:3	Account: kaiba1	 Name: ÙAÙTònÙ	 Level: 85	 IP Address: 58.187.239.236 : 62730
20:3	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 81	 IP Address: 14.162.204.225 : 57971
20:3	Account: phuongboss2	 Name: ÙÙÙÙBlueÙÙÙ	 Level: 88	 IP Address: 1.55.181.207 : 50753
20:3	Account: hienlong1	 Name: KhaDoanh	 Level: 82	 IP Address: 113.188.205.115 : 50936
20:3	Account: coca01	 Name: CanhSat113	 Level: 76	 IP Address: 14.246.75.89 : 28962
20:3	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 80	 IP Address: 14.168.28.44 : 51914
20:3	Account: quoccuongg3	 Name: Tinhlahotel	 Level: 83	 IP Address: 113.188.205.115 : 50938
20:3	Account: thanhtuoi2	 Name: LµmÙKh¸ngÙT¨ng	 Level: 82	 IP Address: 14.184.51.120 : 49356
20:3	Account: kingvl1	 Name: KimLongCaCa	 Level: 79	 IP Address: 118.70.41.159 : 53603
20:3	Account: hienlong	 Name: HienLong	 Level: 84	 IP Address: 113.188.205.115 : 50939
20:3	Account: thoakhungz2	 Name: §iÖpÙLiªnÙTó	 Level: 83	 IP Address: 171.231.115.107 : 49486
20:3	Account: thanhtuoi3	 Name: C«ÙSinhÙTån	 Level: 82	 IP Address: 14.184.51.120 : 49358
20:3	Account: vunguyen1986	 Name: BoomBoom	 Level: 78	 IP Address: 27.78.207.70 : 49219
20:3	Account: mrbuno3	 Name: Ph­íc5§ª	 Level: 86	 IP Address: 58.187.117.23 : 58411
20:3	Account: anlonnhe	 Name: KimXaLuan	 Level: 71	 IP Address: 113.175.103.178 : 1279
20:3	Account: tieubaobao152	 Name: aÙhiÙhiÙhi	 Level: 71	 IP Address: 1.55.176.232 : 11795
20:3	Account: tranvinh04	 Name: HoaÙDiÙCungÙChñ	 Level: 82	 IP Address: 14.245.139.5 : 52672
20:3	Account: mrbuno1	 Name: Ph­íc3§ª	 Level: 84	 IP Address: 58.187.117.23 : 58412
20:3	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 88	 IP Address: 123.25.218.214 : 41662
20:3	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 86	 IP Address: 14.245.139.5 : 52671
20:3	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 51916
20:3	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 81	 IP Address: 14.162.204.225 : 57973
20:3	Account: thoakhungz1	 Name: HètÙCøtÙLiÖng	 Level: 84	 IP Address: 171.231.115.107 : 49488
20:3	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 82	 IP Address: 117.3.187.15 : 61257
20:3	Account: quoccuongg1	 Name: Tinhlagi	 Level: 81	 IP Address: 113.188.205.115 : 50941
20:3	Account: quocviet1986	 Name: CauHai	 Level: 83	 IP Address: 113.172.115.60 : 50102
20:3	Account: thanh13579	 Name: PHucHeo	 Level: 54	 IP Address: 112.197.176.153 : 49564
20:3	Account: vubluish	 Name: hoalongcaca	 Level: 77	 IP Address: 1.55.178.221 : 18940
20:3	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52031
20:3	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27357
20:4	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 88	 IP Address: 14.230.179.226 : 60773
20:4	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 58369
20:4	Account: vunguyen1983	 Name: ThienNhan	 Level: 78	 IP Address: 27.78.207.70 : 49218
20:4	Account: qwqwqw2	 Name: LinhÙNhi	 Level: 81	 IP Address: 171.249.236.64 : 58374
20:4	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52034
20:4	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 58381
20:4	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 3807
20:4	Account: qwqwqw	 Name: ¢uÙD­¬ngÙPhong	 Level: 82	 IP Address: 171.249.236.64 : 58384
20:4	Account: coca02	 Name: CanhSat114	 Level: 78	 IP Address: 14.246.75.89 : 28964
20:5	Account: minsimon	 Name: ÙSöuÙSG	 Level: 85	 IP Address: 14.230.179.226 : 60778
20:5	Account: samsimon	 Name: ÙTıÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60780
20:6	Account: phuongboss3	 Name: ÙÙÙÙBlackÙÙÙÙ	 Level: 86	 IP Address: 1.55.181.207 : 15299
20:7	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 76	 IP Address: 116.108.185.216 : 1549
20:7	Account: kingvl2	 Name: KimLongKaKa	 Level: 82	 IP Address: 118.70.41.159 : 31425
20:7	Account: vunguyen1988	 Name: ThienNhanKich	 Level: 80	 IP Address: 27.78.207.70 : 49224
20:7	Account: nonhantn	 Name: NhËmÙNg·ÙHµnh	 Level: 60	 IP Address: 118.68.135.17 : 52043
20:8	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60788
20:8	Account: nonhanty	 Name: B¨ngÙT©mÙTiªnÙTö	 Level: 65	 IP Address: 118.68.135.17 : 52045
20:10	Account: kaiba5	 Name: ÙPepsiÙ	 Level: 75	 IP Address: 58.187.239.236 : 62775
20:10	Account: hangnitocvay	 Name: N÷ÙThÇnÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 49775
20:11	Account: hangnitocvay1	 Name: ThiªnÙsøÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 49777
20:11	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 87	 IP Address: 27.79.74.126 : 54985
20:12	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 87	 IP Address: 27.79.74.126 : 55027
20:12	Account: thoakhungz4	 Name: C¸iÙLångÙHeoÙN¸i	 Level: 85	 IP Address: 171.231.115.107 : 49502
20:12	Account: phuongboss2	 Name: ÙÙÙÙBlueÙÙÙ	 Level: 88	 IP Address: 1.55.181.207 : 52939
20:12	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 86	 IP Address: 14.245.139.5 : 52686
20:12	Account: thanhtuoi1	 Name: ÙÙÙÙÙÙÙÙÙ	 Level: 84	 IP Address: 14.184.51.120 : 49433
20:12	Account: samsimon	 Name: ÙTıÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60819
20:12	Account: quoccuongg3	 Name: Tinhlahotel	 Level: 83	 IP Address: 113.188.205.115 : 51094
20:12	Account: mrbuno4	 Name: Ph­íc6§ª	 Level: 83	 IP Address: 58.187.117.23 : 58433
20:12	Account: ngocbich01	 Name: NgocBich01	 Level: 5	 IP Address: 14.233.101.29 : 53799
20:12	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 84	 IP Address: 118.68.135.17 : 52064
20:12	Account: vunguyen1988	 Name: ThienNhanKich	 Level: 80	 IP Address: 27.78.207.70 : 49238
20:12	Account: vunguyen1986	 Name: BoomBoom	 Level: 78	 IP Address: 27.78.207.70 : 49239
20:12	Account: quocviet1987	 Name: ChiHaiND	 Level: 82	 IP Address: 113.172.115.60 : 3989
20:12	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 76	 IP Address: 116.108.185.216 : 1981
20:12	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 171.232.113.243 : 54659
20:12	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 81	 IP Address: 14.245.139.5 : 52687
20:12	Account: finndang152	 Name: TiÓuÙTinhÙNhi	 Level: 73	 IP Address: 1.55.176.232 : 41584
20:12	Account: qwqwqw	 Name: ¢uÙD­¬ngÙPhong	 Level: 82	 IP Address: 171.249.236.64 : 58513
20:12	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 88	 IP Address: 113.22.199.222 : 59540
20:12	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60820
20:12	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 81	 IP Address: 14.162.204.225 : 49896
20:12	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 84	 IP Address: 117.3.187.15 : 61287
20:12	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 82	 IP Address: 117.3.187.15 : 61288
20:12	Account: kingvl3	 Name: HáaLongCaCa	 Level: 80	 IP Address: 118.70.41.159 : 62863
20:12	Account: thoakhungz2	 Name: §iÖpÙLiªnÙTó	 Level: 83	 IP Address: 171.231.115.107 : 49503
20:12	Account: phuongboss3	 Name: ÙÙÙÙBlackÙÙÙÙ	 Level: 86	 IP Address: 1.55.181.207 : 61239
20:12	Account: qwqwqw2	 Name: LinhÙNhi	 Level: 81	 IP Address: 171.249.236.64 : 58515
20:12	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 58516
20:12	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27413
20:12	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 80	 IP Address: 14.168.28.44 : 52024
20:12	Account: kingvl2	 Name: KimLongKaKa	 Level: 82	 IP Address: 118.70.41.159 : 51721
20:12	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 83	 IP Address: 14.162.204.225 : 49898
20:12	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 81	 IP Address: 14.162.204.225 : 57995
20:12	Account: quocviet1986	 Name: CauHai	 Level: 83	 IP Address: 113.172.115.60 : 50160
20:12	Account: coca04	 Name: CanhSat116	 Level: 77	 IP Address: 14.246.75.89 : 28982
20:12	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 3993
20:12	Account: gcity01	 Name: 01ÙThiÕuÙL©m	 Level: 86	 IP Address: 113.22.199.222 : 58188
20:12	Account: thanhtuoi3	 Name: C«ÙSinhÙTån	 Level: 82	 IP Address: 14.184.51.120 : 49435
20:12	Account: thanh02468	 Name: TamGia	 Level: 74	 IP Address: 112.197.176.153 : 49573
20:12	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 81	 IP Address: 117.3.187.15 : 61290
20:12	Account: tieubaobao152	 Name: aÙhiÙhiÙhi	 Level: 71	 IP Address: 1.55.176.232 : 40605
20:12	Account: quoccuongg1	 Name: Tinhlagi	 Level: 81	 IP Address: 113.188.205.115 : 51097
20:12	Account: tranvinh04	 Name: HoaÙDiÙCungÙChñ	 Level: 82	 IP Address: 14.245.139.5 : 52689
20:12	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 87	 IP Address: 118.68.135.17 : 52066
20:12	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27987
20:12	Account: vunguyen1987	 Name: ThuyYen	 Level: 80	 IP Address: 27.78.207.70 : 49241
20:12	Account: mapdl1	 Name: TiÕuNg¹oÙGiangHå	 Level: 86	 IP Address: 14.168.28.44 : 52028
20:12	Account: coca01	 Name: CanhSat113	 Level: 76	 IP Address: 14.246.75.89 : 28984
20:12	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 58518
20:12	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 52029
20:12	Account: coca02	 Name: CanhSat114	 Level: 78	 IP Address: 14.246.75.89 : 28986
20:12	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 88	 IP Address: 14.230.179.226 : 60822
20:12	Account: tumap3004	 Name: TrumBoss	 Level: 83	 IP Address: 27.75.131.29 : 27737
20:12	Account: thanhtuoi2	 Name: LµmÙKh¸ngÙT¨ng	 Level: 82	 IP Address: 14.184.51.120 : 49438
20:12	Account: mapdl2	 Name: §¹tÙMa	 Level: 79	 IP Address: 14.168.28.44 : 52030
20:12	Account: hienlong	 Name: HienLong	 Level: 84	 IP Address: 113.188.205.115 : 51100
20:12	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 81	 IP Address: 14.162.204.225 : 57997
20:12	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 52110
20:12	Account: ovichat1t	 Name: ChiÒuÙChñÙNhËt	 Level: 83	 IP Address: 14.184.51.120 : 49439
20:12	Account: vunguyen1984	 Name: TieuThanh	 Level: 77	 IP Address: 27.78.207.70 : 49243
20:12	Account: kimmalenhhai4	 Name: ChimToNhÊtXãm	 Level: 83	 IP Address: 117.3.187.15 : 61293
20:12	Account: kaiba1	 Name: ÙAÙTònÙ	 Level: 85	 IP Address: 58.187.239.236 : 62785
20:12	Account: tumap3001	 Name: HoaThanLeRoi	 Level: 83	 IP Address: 27.75.131.29 : 27739
20:12	Account: quocviet1985	 Name: CauHaiTL	 Level: 82	 IP Address: 113.172.115.60 : 3995
20:12	Account: nonhanty	 Name: B¨ngÙT©mÙTiªnÙTö	 Level: 65	 IP Address: 118.68.135.17 : 52068
20:12	Account: kingvl1	 Name: KimLongCaCa	 Level: 79	 IP Address: 118.70.41.159 : 29188
20:12	Account: kaiba5	 Name: ÙPepsiÙ	 Level: 75	 IP Address: 58.187.239.236 : 62786
20:12	Account: hangnitocvay1	 Name: ThiªnÙsøÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 49787
20:12	Account: tranvinh03	 Name: IstÙMyÙlife	 Level: 82	 IP Address: 14.245.139.5 : 52691
20:12	Account: kingvl4	 Name: ThñyLongC«C«	 Level: 79	 IP Address: 118.70.41.159 : 25244
20:12	Account: hienlong1	 Name: KhaDoanh	 Level: 82	 IP Address: 113.188.205.115 : 51102
20:12	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 113.22.199.222 : 27081
20:12	Account: hangnitocvay	 Name: N÷ÙThÇnÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 49788
20:12	Account: mrbuno1	 Name: Ph­íc3§ª	 Level: 84	 IP Address: 58.187.117.23 : 58437
20:12	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 49505
20:12	Account: nghibgnh	 Name: JX1ÙThanhÙLong	 Level: 81	 IP Address: 113.179.140.192 : 49545
20:12	Account: mrbuno2	 Name: Ph­íc4§ª	 Level: 85	 IP Address: 58.187.117.23 : 58439
20:12	Account: tumap3002	 Name: ChuyenBuff	 Level: 85	 IP Address: 27.75.131.29 : 27741
20:12	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 88	 IP Address: 115.75.51.168 : 41687
20:12	Account: mrbuno3	 Name: Ph­íc5§ª	 Level: 86	 IP Address: 58.187.117.23 : 58438
20:12	Account: thanh251290	 Name: TieuNguNhi	 Level: 53	 IP Address: 112.197.176.153 : 49576
20:12	Account: vubluish	 Name: hoalongcaca	 Level: 77	 IP Address: 1.55.178.221 : 48414
20:12	Account: thanh13579	 Name: PHucHeo	 Level: 54	 IP Address: 112.197.176.153 : 49577
20:12	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 88	 IP Address: 115.75.51.168 : 41689
20:12	Account: coca03	 Name: CanhSat115	 Level: 78	 IP Address: 14.246.75.89 : 28989
20:13	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52092
20:13	Account: phuongboss	 Name: ÙÙÙRedÙÙÙ	 Level: 88	 IP Address: 1.55.181.207 : 46600
20:13	Account: tieubao152	 Name: TiÓuÙB¶o	 Level: 76	 IP Address: 1.55.176.232 : 4403
20:13	Account: thoakhungz1	 Name: HètÙCøtÙLiÖng	 Level: 84	 IP Address: 171.231.115.107 : 49507
20:13	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27420
20:13	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 88	 IP Address: 14.230.179.226 : 60826
20:15	Account: hangnitocvay2	 Name: C«ÙbĞÙJAV	 Level: 77	 IP Address: 171.251.168.241 : 49794
20:15	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49245
20:16	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 53871
20:17	Account: kingvl3	 Name: HáaLongCaCa	 Level: 80	 IP Address: 118.70.41.159 : 63575
20:17	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 84	 IP Address: 117.3.187.15 : 61316
20:19	Account: tantrang1987	 Name: Mét§aoTĞNgôa	 Level: 80	 IP Address: 171.253.47.104 : 36605
20:19	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 79	 IP Address: 171.253.47.104 : 41056
20:19	Account: tantrang1989	 Name: T©nTrang	 Level: 81	 IP Address: 171.253.47.104 : 38114
20:20	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 40711
20:22	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52136
20:24	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27864
20:25	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52145
20:25	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27359
20:25	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52150
20:26	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41747
20:26	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27870
20:26	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52153
20:26	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41751
20:28	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41755
20:28	Account: nd0001	 Name: nd0001	 Level: 1	 IP Address: 14.168.28.44 : 52116
20:29	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52173
20:29	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52176
20:29	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 88	 IP Address: 118.68.135.17 : 52178
20:30	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41766
20:30	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41768
20:31	Account: thanh251290	 Name: TieuNguNhi	 Level: 53	 IP Address: 112.197.176.153 : 49596
20:31	Account: xebmt1	 Name: XeÙN­ícÙMİa	 Level: 79	 IP Address: 27.79.74.126 : 55060
20:32	Account: xebmt2	 Name: XeÙN­ícÙMİaÙ2	 Level: 81	 IP Address: 27.79.74.126 : 55064
20:32	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41774
20:32	Account: xebmt3	 Name: Ph­ícÙKaka	 Level: 8	 IP Address: 27.79.74.126 : 55067
20:32	Account: thanh251290	 Name: TieuNguNhi	 Level: 53	 IP Address: 112.197.176.153 : 49598
20:32	Account: phuongboss3	 Name: ÙÙÙÙBlackÙÙÙÙ	 Level: 86	 IP Address: 1.55.181.207 : 8111
20:33	Account: xebmt5	 Name: Tr©uÙKĞo	 Level: 82	 IP Address: 27.79.74.126 : 55069
20:33	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41776
20:33	Account: quocbaobp	 Name: NæiÙBu«nÙKoÙTªn	 Level: 89	 IP Address: 115.75.51.168 : 41778
20:33	Account: quoccuongg4	 Name: TinhLa3cham	 Level: 78	 IP Address: 113.188.205.115 : 51356
20:35	Account: quoccuongg4	 Name: TinhLa3cham	 Level: 78	 IP Address: 113.188.205.115 : 51376
20:35	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 65	 IP Address: 118.68.135.17 : 52197
20:36	Account: ngocminhthu	 Name: GinÙKim	 Level: 82	 IP Address: 123.28.236.107 : 49251
20:38	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 81	 IP Address: 116.108.185.216 : 3906
20:38	Account: dm0001	 Name: dm0001	 Level: 80	 IP Address: 14.168.28.44 : 52164
20:39	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 65	 IP Address: 118.68.135.17 : 52219
20:39	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 90	 IP Address: 27.79.74.126 : 55086
20:39	Account: nonhandm	 Name: ThµnhC¸tÙT­ÙH·n	 Level: 1	 IP Address: 118.68.135.17 : 52222
20:39	Account: hahaha	 Name: oB¸nhBétLäc	 Level: 57	 IP Address: 27.64.55.102 : 62996
20:40	Account: kingvl1	 Name: ThñyTiªnTûTû	 Level: 1	 IP Address: 118.70.41.159 : 36676
20:40	Account: phuongboss4	 Name: ÙÙÙLuLuÙÙÙ	 Level: 84	 IP Address: 1.55.181.207 : 28749
20:41	Account: minhngo7989	 Name: MrMinh	 Level: 1	 IP Address: 1.53.210.87 : 57626
20:42	Account: minhngo89	 Name: MaiMai	 Level: 5	 IP Address: 1.53.210.87 : 57658
20:45	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 90	 IP Address: 27.79.74.126 : 55099
20:45	Account: huynhtrongtri11	 Name: KiÕmÙPhongÙKim	 Level: 77	 IP Address: 118.68.135.17 : 52240
20:45	Account: huynhtrongtri11	 Name: KiÕmÙPhongÙKim	 Level: 77	 IP Address: 118.68.135.17 : 52242
20:45	Account: tungdaika1980	 Name: hnÙyazing	 Level: 81	 IP Address: 113.23.91.221 : 6522
20:46	Account: yakahura1	 Name: NøngÙCÆc	 Level: 82	 IP Address: 115.75.82.48 : 50032
20:46	Account: nam92hd	 Name: ViªmÙ§Õ	 Level: 1	 IP Address: 27.66.95.53 : 1180
20:47	Account: samsimon	 Name: ÙTıÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60942
20:47	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 1	 IP Address: 118.68.135.17 : 52259
20:47	Account: nam92hd1	 Name: MaÙNhÉn	 Level: 1	 IP Address: 27.66.95.53 : 1182
20:47	Account: minsimon	 Name: ÙSöuÙSG	 Level: 85	 IP Address: 14.230.179.226 : 60946
20:48	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 86	 IP Address: 14.230.179.226 : 60950
20:48	Account: tungdaika1980a	 Name: hnÙsarapova	 Level: 78	 IP Address: 113.23.91.221 : 43508
20:49	Account: nonhangiudo	 Name: Gi÷Ù§å	 Level: 80	 IP Address: 118.68.135.17 : 52264
20:49	Account: nam192hd	 Name: ThİchÙTh×ÙCh¬i	 Level: 80	 IP Address: 27.66.95.53 : 1196
20:49	Account: tungdaika1980b	 Name: hnÙraikage	 Level: 82	 IP Address: 113.23.91.221 : 34485
20:49	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 90	 IP Address: 118.68.135.17 : 52269
20:50	Account: nam192hd1	 Name: HáaÙThÇn	 Level: 74	 IP Address: 27.66.95.53 : 3743
20:50	Account: tungdaika1980c	 Name: hnÙosaka	 Level: 81	 IP Address: 113.23.91.221 : 1154
20:51	Account: nam192hd2	 Name: L«iÙ§Õ	 Level: 77	 IP Address: 27.66.95.53 : 3785
20:51	Account: thanh251290	 Name: TieuNguNhi	 Level: 53	 IP Address: 112.197.176.153 : 49603
20:52	Account: nam192hd3	 Name: CuÙChængÙNg­îc	 Level: 74	 IP Address: 27.66.95.53 : 3813
20:54	Account: nam92hd2	 Name: THiªnÙNhÉnÙ	 Level: 1	 IP Address: 27.66.95.53 : 1219
20:55	Account: nam92hd3	 Name: ThiªnÙNhÉN	 Level: 1	 IP Address: 27.66.95.53 : 3839
20:55	Account: mapdl2	 Name: §¹tÙMa	 Level: 79	 IP Address: 14.168.28.44 : 52252
20:55	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 52256
20:55	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 115.75.51.168 : 41848
20:56	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 113.22.199.222 : 3943
20:56	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 81	 IP Address: 14.168.28.44 : 52260
20:56	Account: hahaha	 Name: oB¸nhBétLäc	 Level: 57	 IP Address: 27.64.55.102 : 61351
20:56	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 113.22.199.222 : 5983
20:56	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 115.75.51.168 : 41851
20:57	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 81	 IP Address: 116.108.185.216 : 5194
20:58	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 59097
20:59	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 91	 IP Address: 14.230.179.226 : 60966
21:0	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 91	 IP Address: 14.230.179.226 : 60972
21:1	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 80	 IP Address: 118.68.135.17 : 52321
21:2	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 54440
21:2	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 54448
21:3	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 40606
21:3	Account: tantrang1989	 Name: T©nTrang	 Level: 88	 IP Address: 171.253.47.104 : 47865
21:4	Account: tantrang1989	 Name: T©nTrang	 Level: 88	 IP Address: 171.253.47.104 : 43010
21:5	Account: hung131101	 Name: D­¬ngB¶oYÕn	 Level: 80	 IP Address: 113.185.15.134 : 7978
21:6	Account: hung131102	 Name: Qu¸chTïngH­ng	 Level: 80	 IP Address: 113.185.15.134 : 7544
